,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
77,p-val,0.0012053071699754268,0.009728680824143219,0.05802782421391002,50,0,0,0,1000,1969263265
78,p-val,0.003452942368461995,0.019506816569759142,0.00019641190018760213,50,0,0,0,1000,1096437208
79,p-val,0.005530621744584966,0.008650106230576073,0.0007583473977974299,50,0,0,0,1000,908217484
80,p-val,0.003038015869121561,0.029268662684839658,0.014506054255433155,50,0,0,0,1000,152089541
81,p-val,0.012137420898706513,2.242106027501903e-06,0.0007171713374068069,50,0,0,0,1000,394114712
82,p-val,0.008725488193044533,0.00035591257663884616,0.018320887734582906,50,0,0,0,1000,941097907
83,p-val,0.0031281513331060918,0.006369911620674525,0.024394464814278375,50,0,0,0,1000,1075348184
84,p-val,0.009403578362451032,0.013228790474778566,0.00023828655027021708,50,0,0,0,1000,501147184
85,p-val,0.030798823072184962,0.000746058604213135,0.011891083418891158,50,0,0,0,1000,1768542267
86,p-val,0.07086773206325525,0.012257891971143617,0.004802478035888169,50,0,0,0,1000,613563948
87,p-val,4.506681847355674e-06,0.0142490965430444,0.0009066851881155309,50,0,0,0,1000,780420734
88,p-val,0.0008423081853974711,0.0014971950635100614,0.00787021546886775,50,0,0,0,1000,1530635368
89,p-val,0.002227708786863461,0.007252582684648026,0.016050927833999716,50,0,0,0,1000,1049747644
90,p-val,0.0014472014921682967,0.03749488838913404,0.029156661846865363,50,0,0,0,1000,2133868785
91,p-val,6.970332984948312e-05,0.03713088789671298,0.063025171546567,50,0,0,0,1000,1227640767
92,p-val,0.08803905219055294,0.035026723988481244,0.01394472534787468,50,0,0,0,1000,1400720309
93,p-val,0.015324094229214434,0.06010025589394677,3.860665586340119e-06,50,0,0,0,1000,1875327350
94,p-val,0.025960370170076186,0.0006670395191251113,0.002288820449884829,50,0,0,0,1000,998633014
95,p-val,0.006617913021085276,0.0006740609376944189,0.0035193235792495394,50,0,0,0,1000,1495616662
96,p-val,0.006484926567212842,0.00025260274831958516,0.03287755576206262,50,0,0,0,1000,2077593581
97,p-val,0.12361211036048994,0.00024675106491824826,0.03265882689987278,50,0,0,0,1000,1777051770
98,p-val,0.017318317176585486,9.050775446356456e-05,0.046223475277126246,50,0,0,0,1000,1966510930
99,p-val,0.014596677987020036,0.0017324685651049383,0.010679136756523289,50,0,0,0,1000,504192306
100,p-val,0.014295450026200423,8.116866221372302e-05,0.0003671104389451204,100,0,0,0,1000,1604458567
101,p-val,0.004857996025871913,2.9496983348467e-07,0.01999663309352204,100,0,0,0,1000,774880851
102,p-val,0.015929470788530468,0.0016724841756215105,0.001078514389226882,100,0,0,0,1000,227552889
103,p-val,0.009564821685918155,0.0034349769654553938,0.0005867017788302256,100,0,0,0,1000,16906905
104,p-val,0.00033073695708897734,0.012859917672936596,0.005505455013090292,100,0,0,0,1000,55384970
105,p-val,0.0002476104564957599,0.0035577147672331165,0.03957947640992968,100,0,0,0,1000,2132110259
106,p-val,0.009929928042861018,0.0010348290407322434,0.012388519365778745,100,0,0,0,1000,216666703
107,p-val,0.006374224654154167,0.010820223280326995,0.009819419162090235,100,0,0,0,1000,296224385
108,p-val,0.0005237265767195545,0.06367253913676588,0.0015307874761368075,100,0,0,0,1000,1619298557
109,p-val,0.04564003798273261,0.01945147203609751,0.0076939602732747515,100,0,0,0,1000,1541312302
110,p-val,0.0004887734837118202,0.006093334066484424,0.002278475129723325,100,0,0,0,1000,62559325
111,p-val,0.0025529665140964436,0.016652079262766094,0.02791649592016717,100,0,0,0,1000,1681594616
112,p-val,0.011710217876748013,0.0009083510527378974,0.003251937874224205,100,0,0,0,1000,358777621
113,p-val,0.005604383079603172,0.03500727464555456,7.325885157452212e-05,100,0,0,0,1000,1754616452
114,p-val,0.01936264125842755,0.0002058295416304857,0.0003936478828718075,100,0,0,0,1000,46788485
115,p-val,0.00019280631170193668,0.0007035900911112542,0.017625317058132063,100,0,0,0,1000,510160670
