,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
76,0.642,0.005324644129964837,0.005324644129964837,9.656615612501321e-05,50,0,0,0,1000,244592230
77,0.488,0.009728680824143215,0.009728680824143215,0.05802782421391002,50,0,0,0,1000,1969263265
78,0.346,0.019506816569759142,0.019506816569759142,0.00019641190018760218,50,0,0,0,1000,1096437208
79,0.491,0.008650106230576073,0.008650106230576073,0.0007583473977974299,50,0,0,0,1000,908217484
80,0.23,0.029268662684839665,0.029268662684839665,0.014506054255433155,50,0,0,0,1000,152089541
81,0.991,2.242106027501903e-06,2.242106027501903e-06,0.0007171713374068069,50,0,0,0,1000,394114712
82,0.905,0.00035591257663884616,0.00035591257663884616,0.0183208877345829,50,0,0,0,1000,941097907
83,0.558,0.006369911620674525,0.006369911620674525,0.024394464814278375,50,0,0,0,1000,1075348184
84,0.42,0.013228790474778566,0.013228790474778566,0.00023828655027021708,50,0,0,0,1000,501147184
85,0.857,0.0007460586042131348,0.0007460586042131348,0.011891083418891158,50,0,0,0,1000,1768542267
86,0.435,0.012257891971143613,0.012257891971143613,0.004802478035888169,50,0,0,0,1000,613563948
87,0.411,0.0142490965430444,0.0142490965430444,0.0009066851881155309,50,0,0,0,1000,780420734
88,0.802,0.001497195063510062,0.001497195063510062,0.00787021546886775,50,0,0,0,1000,1530635368
89,0.562,0.007252582684648026,0.007252582684648026,0.016050927833999716,50,0,0,0,1000,1049747644
90,0.186,0.03749488838913404,0.03749488838913404,0.029156661846865363,50,0,0,0,1000,2133868785
91,0.188,0.03713088789671298,0.03713088789671298,0.063025171546567,50,0,0,0,1000,1227640767
92,0.195,0.03502672398848123,0.03502672398848123,0.01394472534787468,50,0,0,0,1000,1400720309
93,0.096,0.06010025589394677,0.06010025589394677,3.860665586340119e-06,50,0,0,0,1000,1875327350
94,0.844,0.0006670395191251111,0.0006670395191251111,0.002288820449884829,50,0,0,0,1000,998633014
95,0.838,0.0006740609376944189,0.0006740609376944189,0.0035193235792495402,50,0,0,0,1000,1495616662
96,0.907,0.00025260274831958516,0.00025260274831958516,0.03287755576206262,50,0,0,0,1000,2077593581
97,0.933,0.00024675106491824826,0.00024675106491824826,0.03265882689987277,50,0,0,0,1000,1777051770
98,0.956,9.050775446356452e-05,9.050775446356452e-05,0.04622347527712624,50,0,0,0,1000,1966510930
99,0.76,0.0017324685651049383,0.0017324685651049383,0.010679136756523289,50,0,0,0,1000,504192306
100,0.919,8.116866221372302e-05,8.116866221372302e-05,0.0003671104389451204,100,0,0,0,1000,1604458567
101,0.996,2.949698334846699e-07,2.949698334846699e-07,0.01999663309352204,100,0,0,0,1000,774880851
102,0.647,0.0016724841756215099,0.0016724841756215099,0.0010785143892268827,100,0,0,0,1000,227552889
103,0.554,0.0034349769654553938,0.0034349769654553938,0.0005867017788302256,100,0,0,0,1000,16906905
104,0.25,0.012859917672936596,0.012859917672936596,0.005505455013090292,100,0,0,0,1000,55384970
105,0.542,0.0035577147672331165,0.0035577147672331165,0.03957947640992968,100,0,0,0,1000,2132110259
106,0.727,0.001034829040732243,0.001034829040732243,0.012388519365778745,100,0,0,0,1000,216666703
107,0.29,0.010820223280326998,0.010820223280326998,0.009819419162090231,100,0,0,0,1000,296224385
108,0.01,0.06367253913676588,0.06367253913676588,0.0015307874761368075,100,0,0,0,1000,1619298557
109,0.16,0.01945147203609751,0.01945147203609751,0.007693960273274749,100,0,0,0,1000,1541312302
110,0.44,0.006093334066484424,0.006093334066484424,0.0022784751297233235,100,0,0,0,1000,62559325
111,0.187,0.016652079262766094,0.016652079262766094,0.02791649592016717,100,0,0,0,1000,1681594616
112,0.773,0.0009083510527378974,0.0009083510527378974,0.003251937874224204,100,0,0,0,1000,358777621
113,0.065,0.03500727464555455,0.03500727464555455,7.325885157452212e-05,100,0,0,0,1000,1754616452
114,0.895,0.0002058295416304857,0.0002058295416304857,0.0003936478828718075,100,0,0,0,1000,46788485
115,0.783,0.0007035900911112544,0.0007035900911112544,0.017625317058132063,100,0,0,0,1000,510160670
116,0.981,8.27314298294275e-06,8.27314298294275e-06,0.0017775975800084672,100,0,0,0,1000,454673985
117,0.184,0.018688218564045605,0.018688218564045605,0.0015875877035840063,100,0,0,0,1000,636524282
118,0.399,0.007165238017054609,0.007165238017054609,2.00488653337992e-05,100,0,0,0,1000,291875639
119,0.831,0.00045391595954090723,0.00045391595954090723,0.019796810363188273,100,0,0,0,1000,1384953418
120,0.673,0.0015796750633558492,0.0015796750633558492,0.028291512189227833,100,0,0,0,1000,470824762
121,0.618,0.0027312431667096022,0.0027312431667096022,0.02882614738092528,100,0,0,0,1000,528486959
122,0.632,0.0021867780435320385,0.0021867780435320385,0.04022717061255898,100,0,0,0,1000,185433238
123,0.013,0.06290013313539018,0.06290013313539018,0.016023780296676404,100,0,0,0,1000,1530812528
124,0.516,0.004071489052903394,0.004071489052903394,0.0031352922791484626,100,0,0,0,1000,647861397
125,0.113,0.023959532618065254,0.023959532618065254,0.00111348412616019,100,0,0,0,1000,563383994
126,0.757,0.0009443517027832652,0.0009443517027832652,0.005617553789713109,100,0,0,0,1000,1179513918
127,0.354,0.008152952257909504,0.008152952257909504,0.01997833042347957,100,0,0,0,1000,781409813
128,0.084,0.029012878527987312,0.029012878527987312,0.00141036848178493,100,0,0,0,1000,244280760
