,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
0,0.056,0.0011619102115970614,6.422265627747947e-05,0.0426030317486179,50,,0,0,1000,1019282514,0.0
1,0.984,0.029803303725487562,0.0011848371952911663,-3.6009680348669804e-08,50,,0,0,1000,1679872250,0.0
2,0.184,0.031063107099100207,0.04681399209504289,0.04118374239244604,50,,0,0,1000,1837932928,0.0
3,0.358,0.01672405318782455,0.056944884335010326,0.0156214853222445,50,,0,0,1000,1442006727,0.0
4,0.31,0.005017163165887739,0.00039743893731769564,0.010480373595290304,50,,0,0,1000,221822463,0.0
5,0.432,0.039417991929066476,0.052550831236460205,0.0161282340792106,50,,0,0,1000,509771608,0.0
6,0.87,0.005553710171594561,0.005553710171594672,0.0010684945199592732,50,,0,0,1000,1530295774,0.0
7,0.14,0.0015182556892494592,0.06055596708895261,0.026295625838830272,50,,0,0,1000,385390263,0.0
8,0.455,0.01074183829315023,0.021062522535359784,0.005553710171434578,50,,0,0,1000,1825954996,0.0
9,0.426,0.0747449644999989,0.00012945014569654134,0.006887875344320449,50,,0,0,1000,744368653,0.0
10,0.304,0.010528964871668878,0.0011671001859301366,0.011774659205350368,50,,0,0,1000,62625325,0.0
11,0.367,0.01792132464117846,0.0059757408652231225,0.012401235412527911,50,,0,0,1000,326653715,0.0
12,0.376,0.05625981511185518,0.007564739477368798,0.017569109578089104,50,,0,0,1000,283920944,0.0
13,0.156,0.012911395676068027,0.028136350526916987,0.021062522535398642,50,,0,0,1000,668789807,0.0
14,0.42,0.010741748248465077,7.060371055356285e-06,0.005047262580724188,50,,0,0,1000,2027587152,0.0
15,0.401,6.987902798416545e-05,0.011579774083379957,0.013933551886870399,50,,0,0,1000,513262592,0.0
16,0.106,0.028698629949988286,0.018025995234769665,0.04118419176057375,50,,0,0,1000,1975749735,0.0
17,0.388,0.0012542665419544852,2.891980827068874e-05,0.005553710171594672,50,,0,0,1000,1167280423,0.0
18,0.972,0.0050648432726861925,0.00973591237434912,0.00018167753538322895,50,,0,0,1000,2007660583,0.0
19,0.991,0.016776244142164387,0.005956883861183093,0.0008286528271269633,50,,0,0,1000,1970764024,0.0
20,0.68,0.0011673051464227147,0.004738769634681228,0.00366763299161621,50,,0,0,1000,63871913,0.0
21,0.993,0.002824934633664955,5.940970359963327e-05,0.0005437781113665219,50,,0,0,1000,954051228,0.0
22,0.544,0.0008254440289934273,0.005047262580820222,0.0050648432726859705,50,,0,0,1000,1156649634,0.0
23,0.164,0.003110148097130616,0.033996192504620604,0.034338234468723416,50,,0,0,1000,1632697641,0.0
24,0.244,0.004586599896460375,0.0015183285656090728,0.027614648029049116,50,,0,0,1000,1572200133,0.0
25,0.964,0.07428021839659815,0.00758121301347614,0.00019585421143042403,50,,0,0,1000,1235406039,0.0
26,0.294,0.01089152274766958,0.0012072266433753587,0.01657461913628122,50,,0,0,1000,1407710297,0.0
