,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
0,0.214,0.0331681573608498,0.0331681573608498,0.0026093751906233146,50,0,0,0,1000,1019282514
1,0.332,0.019325272985192817,0.019325272985192817,0.007989865054497843,50,0,0,0,1000,1679872250
2,0.928,0.00018178052558444525,0.00018178052558444525,0.0039177422782439705,50,0,0,0,1000,1837932928
3,0.028,0.11058680251642108,0.11058680251642108,0.0056503484046245,50,0,0,0,1000,1442006727
4,0.408,0.015649969800390923,0.015649969800390923,0.05572082690447592,50,0,0,0,1000,221822463
5,0.795,0.0014354906487112893,0.0014354906487112893,0.0008500433974633627,50,0,0,0,1000,509771608
6,0.625,0.004304712675116097,0.004304712675116097,0.012812700977688841,50,0,0,0,1000,1530295774
7,0.16,0.040189596475157345,0.040189596475157345,0.009160467630509353,50,0,0,0,1000,385390263
8,0.408,0.013756327168153384,0.013756327168153384,0.036507068303916736,50,0,0,0,1000,1825954996
9,0.266,0.020513580189433063,0.020513580189433063,0.03487491167399159,50,0,0,0,1000,744368653
10,0.613,0.0050003077910997975,0.0050003077910997975,0.008027921515007662,50,0,0,0,1000,62625325
11,0.415,0.013781732757107049,0.013781732757107049,0.0082231575156474,50,0,0,0,1000,326653715
12,0.23,0.027915767470743324,0.027915767470743324,0.000728053620066195,50,0,0,0,1000,283920944
13,0.196,0.035922990648854784,0.035922990648854784,0.021313427023232925,50,0,0,0,1000,668789807
14,0.14,0.0427888996430765,0.0427888996430765,0.008379142058300166,50,0,0,0,1000,2027587152
15,0.477,0.010285398737433792,0.010285398737433792,0.018311483069083995,50,0,0,0,1000,513262592
16,0.055,0.07191341315257731,0.07191341315257731,0.0038005081357613667,50,0,0,0,1000,1975749735
17,0.66,0.004199344528214314,0.004199344528214314,0.0133185595293604,50,0,0,0,1000,1167280423
18,0.816,0.0013427056435610805,0.0013427056435610805,0.013489387458901438,50,0,0,0,1000,2007660583
19,0.416,0.01564322612903956,0.01564322612903956,0.01799278231205471,50,0,0,0,1000,1970764024
20,0.743,0.0018634111632784022,0.0018634111632784022,0.0007857048207527758,50,0,0,0,1000,63871913
21,0.885,0.0006280045604778737,0.0006280045604778737,0.00030112585503993156,50,0,0,0,1000,954051228
22,0.278,0.02328898444428805,0.02328898444428805,0.011914307435342756,50,0,0,0,1000,1156649634
23,0.04,0.07100233615141822,0.07100233615141822,0.0018260106273927973,50,0,0,0,1000,1632697641
24,0.534,0.009445950458536294,0.009445950458536294,0.025442190777948005,50,0,0,0,1000,1572200133
25,0.462,0.010497330875321221,0.010497330875321221,0.004971329630806383,50,0,0,0,1000,1235406039
26,0.231,0.028677566470307475,0.028677566470307475,0.02234538662079497,50,0,0,0,1000,1407710297
27,0.923,0.00017022979296427704,0.00017022979296427704,0.020414210150520855,50,0,0,0,1000,1099262776
28,0.238,0.027278214576132734,0.027278214576132734,0.0068205192146023365,50,0,0,0,1000,92382466
29,0.94,0.0001258438302989543,0.0001258438302989543,0.02911631151398512,50,0,0,0,1000,1411240924
30,0.33,0.02514358144594295,0.02514358144594295,0.12514945236127112,50,0,0,0,1000,1772108105
31,0.48,0.009797903097166992,0.009797903097166992,0.0005183725064702796,50,0,0,0,1000,2033087279
32,0.879,0.0007533969793721339,0.0007533969793721339,0.16207483748485388,50,0,0,0,1000,954521694
33,0.896,0.0005311099016365317,0.0005311099016365317,0.011760847354023654,50,0,0,0,1000,1965599707
34,0.611,0.00522370067851186,0.00522370067851186,0.008920329282972598,50,0,0,0,1000,121509168
35,0.238,0.02926689368328674,0.02926689368328674,0.0060501539954560405,50,0,0,0,1000,1546692160
36,0.067,0.06419450197655736,0.06419450197655736,0.023625947546014815,50,0,0,0,1000,1779326814
37,0.888,0.0003190704469335274,0.0003190704469335274,0.028453854269944612,50,0,0,0,1000,263613230
38,0.138,0.043227243820635634,0.043227243820635634,0.009296687820397392,50,0,0,0,1000,575081790
39,0.291,0.02228767088318281,0.02228767088318281,0.00039506432582595176,50,0,0,0,1000,1952795859
40,0.249,0.0289680921988486,0.0289680921988486,0.0452973581182416,50,0,0,0,1000,1317866667
41,0.506,0.009348345978954694,0.009348345978954694,0.012743670614681344,50,0,0,0,1000,1531761554
42,0.912,0.0001822354708807035,0.0001822354708807035,8.500248026656158e-05,50,0,0,0,1000,673934066
43,0.074,0.06289862583083713,0.06289862583083713,0.013806386830202669,50,0,0,0,1000,758712243
44,0.093,0.05696497655297081,0.05696497655297081,0.00816400408856695,50,0,0,0,1000,916824962
45,0.726,0.002700157655436968,0.002700157655436968,0.002792032406335348,50,0,0,0,1000,475381739
46,0.161,0.038622554133294615,0.038622554133294615,0.05958607634375255,50,0,0,0,1000,2017410956
47,0.944,5.83331735762934e-05,5.83331735762934e-05,0.002418386424249365,50,0,0,0,1000,1962968207
48,0.866,0.0007331800929529929,0.0007331800929529929,0.005520571545342366,50,0,0,0,1000,1516260517
49,0.159,0.04854067587499856,0.04854067587499856,0.06494812686261187,50,0,0,0,1000,1751674605
50,0.808,0.0015635539533419458,0.0015635539533419458,0.007557899213981941,50,0,0,0,1000,275394254
51,0.282,0.016008456699183448,0.016008456699183448,0.003016186672596482,50,0,0,0,1000,730817417
52,0.625,0.00554513588003225,0.00554513588003225,0.09176350156144743,50,0,0,0,1000,1547586068
53,0.392,0.01488981053072233,0.01488981053072233,5.917246146650175e-05,50,0,0,0,1000,2067636100
54,0.485,0.011104292033531173,0.011104292033531173,0.002690149569687759,50,0,0,0,1000,632632655
55,0.886,0.0006392012648566678,0.0006392012648566678,0.037392714908066754,50,0,0,0,1000,1468421546
56,0.415,0.014144669171870837,0.014144669171870837,0.06380547725875953,50,0,0,0,1000,1005374725
57,0.529,0.008841685547525182,0.008841685547525182,0.00751753923836909,50,0,0,0,1000,78165742
58,0.261,0.020364830576960296,0.020364830576960296,2.9604020501852802e-05,50,0,0,0,1000,1080121834
59,0.176,0.03770767831764536,0.03770767831764536,0.009728177698663819,50,0,0,0,1000,826541444
60,0.338,0.014815518867910679,0.014815518867910679,0.0004729476486799004,50,0,0,0,1000,215117809
61,0.129,0.04668490956746777,0.04668490956746777,0.08721544337800813,50,0,0,0,1000,305128647
62,0.683,0.003095503259933675,0.003095503259933675,0.00010338791446595003,50,0,0,0,1000,631354571
63,0.433,0.013279294902839,0.013279294902839,0.12920444088144847,50,0,0,0,1000,760648162
64,0.54,0.008595463036435713,0.008595463036435713,1.9530967367212797e-05,50,0,0,0,1000,553576721
65,0.31,0.02281963540016868,0.02281963540016868,0.062298050692846475,50,0,0,0,1000,2078160693
66,0.033,0.06685701994566257,0.06685701994566257,0.06927211393080182,50,0,0,0,1000,2019846921
67,0.626,0.004802317531183542,0.004802317531183542,0.011649462154627754,50,0,0,0,1000,1279013547
68,0.309,0.020963167074978546,0.020963167074978546,0.0008787160985668555,50,0,0,0,1000,1134490754
69,0.432,0.01276190232459036,0.01276190232459036,0.04157811877855411,50,0,0,0,1000,849951427
70,0.211,0.03347718912770976,0.03347718912770976,0.0376374124512457,50,0,0,0,1000,1243751187
71,0.629,0.00446836929515543,0.00446836929515543,0.019226911813277108,50,0,0,0,1000,394876318
72,0.98,7.475647722187281e-06,7.475647722187281e-06,0.018020043445919225,50,0,0,0,1000,1285457632
73,0.889,0.0002633574004572729,0.0002633574004572729,0.04122794156140338,50,0,0,0,1000,595765758
74,0.639,0.0048111114533723985,0.0048111114533723985,0.0003893902200387977,50,0,0,0,1000,1201503691
75,0.688,0.0034873648911848886,0.0034873648911848886,0.04209281291114339,50,0,0,0,1000,1542418348
76,0.527,0.009031978139986022,0.009031978139986022,2.484820246717333e-05,50,0,0,0,1000,244592230
77,0.497,0.010215761875821686,0.010215761875821686,0.06742438916576379,50,0,0,0,1000,1969263265
78,0.308,0.022329577104803523,0.022329577104803523,0.00038336293258422175,50,0,0,0,1000,1096437208
79,0.484,0.009483026789601109,0.009483026789601109,7.638962432006992e-07,50,0,0,0,1000,908217484
80,0.179,0.03796503103721077,0.03796503103721077,0.01895052617547242,50,0,0,0,1000,152089541
81,0.92,0.0001951878532656862,0.0001951878532656862,0.0012726727376220564,50,0,0,0,1000,394114712
82,0.745,0.001947602545831262,0.001947602545831262,0.018505724529142172,50,0,0,0,1000,941097907
83,0.511,0.008169287901507725,0.008169287901507725,0.019575992434197092,50,0,0,0,1000,1075348184
84,0.329,0.018355941987066398,0.018355941987066398,0.0006119149112326212,50,0,0,0,1000,501147184
85,0.814,0.0014552409026001181,0.0014552409026001181,0.015462086194324806,50,0,0,0,1000,1768542267
86,0.354,0.017053966043621412,0.017053966043621412,0.004491021247170498,50,0,0,0,1000,613563948
87,0.394,0.014539078636178811,0.014539078636178811,0.0011034230787069351,50,0,0,0,1000,780420734
88,0.694,0.0033976764369928235,0.0033976764369928235,0.006982906472048147,50,0,0,0,1000,1530635368
89,0.621,0.00565969305541859,0.00565969305541859,0.022755950967528624,50,0,0,0,1000,1049747644
90,0.158,0.039925300575738405,0.039925300575738405,0.030996326016172453,50,0,0,0,1000,2133868785
91,0.217,0.032650849657610455,0.032650849657610455,0.05874240043126754,50,0,0,0,1000,1227640767
92,0.194,0.03252467929770145,0.03252467929770145,0.012575868601805677,50,0,0,0,1000,1400720309
93,0.116,0.05459201456972552,0.05459201456972552,0.0002720972058568861,50,0,0,0,1000,1875327350
94,0.894,0.0003524563159925085,0.0003524563159925085,0.00043414501602848,50,0,0,0,1000,998633014
95,0.732,0.002252571466460751,0.002252571466460751,0.009694575595192361,50,0,0,0,1000,1495616662
96,0.926,0.00017279254193120432,0.00017279254193120432,0.023597972914468503,50,0,0,0,1000,2077593581
97,0.986,7.65416523256653e-06,7.65416523256653e-06,0.01963819662890728,50,0,0,0,1000,1777051770
98,0.998,4.2131579188871326e-07,4.2131579188871326e-07,0.045271419931588446,50,0,0,0,1000,1966510930
99,0.831,0.0008301310511706957,0.0008301310511706957,0.017666276260064978,50,0,0,0,1000,504192306
100,0.95,4.7616763214808504e-05,4.7616763214808504e-05,0.0005179351827537362,100,0,0,0,1000,1604458567
101,0.95,5.039068668751453e-05,5.039068668751453e-05,0.01998864249270736,100,0,0,0,1000,774880851
102,0.601,0.0025570913023722727,0.0025570913023722727,0.0012575013452051772,100,0,0,0,1000,227552889
103,0.599,0.002478939706805929,0.002478939706805929,0.0009427221966095041,100,0,0,0,1000,16906905
104,0.263,0.011869814584414565,0.011869814584414565,0.005262454422389145,100,0,0,0,1000,55384970
105,0.457,0.0051528097751870295,0.0051528097751870295,0.03794330126509192,100,0,0,0,1000,2132110259
106,0.666,0.0017172081771565993,0.0017172081771565993,0.006819682910573237,100,0,0,0,1000,216666703
107,0.338,0.008719642738175519,0.008719642738175519,0.007311708688758794,100,0,0,0,1000,296224385
108,0.007,0.06367970249075226,0.06367970249075226,0.0033252211439295533,100,0,0,0,1000,1619298557
109,0.119,0.02252130703929242,0.02252130703929242,0.0054467169645261845,100,0,0,0,1000,1541312302
110,0.305,0.009545637409743657,0.009545637409743657,0.003155870781672826,100,0,0,0,1000,62559325
111,0.221,0.017817915036752393,0.017817915036752393,0.030241142932869572,100,0,0,0,1000,1681594616
112,0.734,0.0012461775707007,0.0012461775707007,0.004168933250335537,100,0,0,0,1000,358777621
113,0.081,0.032761931104027364,0.032761931104027364,0.0001894644073358052,100,0,0,0,1000,1754616452
114,0.885,0.0002572501434369168,0.0002572501434369168,3.358448334198994e-06,100,0,0,0,1000,46788485
115,0.677,0.0018192444469608575,0.0018192444469608575,0.018543224989786063,100,0,0,0,1000,510160670
116,0.915,0.00014903522081451232,0.00014903522081451232,0.0038118494177075803,100,0,0,0,1000,454673985
