,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
0,0.673,0.011428165742146194,0.0034683944625953566,0.021191660086576084,50,0,0,0,1000,1019282514
1,0.797,0.002618056803275404,0.001299978221008253,0.0025045367676047115,50,0,0,0,1000,1679872250
2,0.044,0.06005456981941447,0.1558282757495648,0.011389105369986897,50,0,0,0,1000,1837932928
3,0.06,0.0068118045496279814,0.06806038616683703,0.0035737274720483575,50,0,0,0,1000,1442006727
4,0.397,0.0011745308653170851,0.014585925052611047,0.04691801783786812,50,0,0,0,1000,221822463
5,0.73,0.000841724359520588,0.0030965213684527354,0.0035398391396666163,50,0,0,0,1000,509771608
6,0.561,0.029028637198500556,0.004974869128163318,5.852186385499762e-07,50,0,0,0,1000,1530295774
7,0.851,0.013044536656691306,0.0009077237457043346,0.024866286999987258,50,0,0,0,1000,385390263
8,0.314,0.025704916057016452,0.010047008229688539,0.011264708261540078,50,0,0,0,1000,1825954996
9,0.608,0.04033455469637723,0.00593541656620504,0.02035140364746658,50,0,0,0,1000,744368653
10,0.127,0.02278460446770848,0.044567956040844216,1.6285491534827618e-05,50,0,0,0,1000,62625325
11,0.736,0.0033378463946353515,0.0034471907050661376,0.009406423935145925,50,0,0,0,1000,326653715
12,0.127,0.0025366641546698057,0.01642866530065789,0.011663512723286449,50,0,0,0,1000,283920944
13,0.977,0.006017748056122777,2.0648861123447352e-05,0.012164546886330826,50,0,0,0,1000,668789807
14,0.123,0.01704368089120023,0.03576972804204724,0.0069966195615456,50,0,0,0,1000,2027587152
15,0.484,0.018587403770814373,0.008415792046238437,0.0043520004109142574,50,0,0,0,1000,513262592
16,0.291,0.00031933630503773534,0.015008329446765842,0.011133836721624024,50,0,0,0,1000,1975749735
17,0.371,0.04048018914212053,0.01856397711599163,0.029466970666257288,50,0,0,0,1000,1167280423
18,0.597,0.005555603859996864,0.006290325279250071,0.0022600154285007243,50,0,0,0,1000,2007660583
19,0.366,0.015241725270256128,0.01866016774657995,0.0150958865008505,50,0,0,0,1000,1970764024
20,0.792,0.008065437233005126,0.0017965383314567616,0.007406792853696816,50,0,0,0,1000,63871913
21,0.475,0.03380875379336491,0.005366823153519431,0.0035684224066244346,50,0,0,0,1000,954051228
22,0.027,0.09805370007327353,0.08534228325686931,0.0020841929092893043,50,0,0,0,1000,1156649634
23,0.0,0.1019294917147722,0.20083586185898797,0.02036128269915696,50,0,0,0,1000,1632697641
24,0.675,0.0003127224511105582,0.004313038799261376,0.3264541449609613,50,0,0,0,1000,1572200133
25,0.97,0.020286144092967865,2.4588973006147766e-05,0.010147477416258804,50,0,0,0,1000,1235406039
26,0.124,0.0022435518006915186,0.023551899887309883,0.013517905975968886,50,0,0,0,1000,1407710297
27,0.791,0.009837707108383739,0.0008261530652817118,0.00970551035044422,50,0,0,0,1000,1099262776
28,0.355,0.003611329528415556,0.01815033329046129,0.0043635834730128675,50,0,0,0,1000,92382466
29,0.564,0.005605317196676504,0.005656399387718502,0.009927679824357478,50,0,0,0,1000,1411240924
30,0.624,0.03219358394939794,0.006857776880924576,0.09479537562571619,50,0,0,0,1000,1772108105
31,0.481,0.0034384644566365567,0.007085519358412278,3.5360313093827164e-05,50,0,0,0,1000,2033087279
32,0.436,0.08855928170959514,0.014584680513149428,0.35140621701371605,50,0,0,0,1000,954521694
33,0.829,0.004980976265906902,0.0012206538661872586,0.031492311417617755,50,0,0,0,1000,1965599707
34,0.204,0.006196183022058491,0.016912038445034305,0.05087972682387721,50,0,0,0,1000,121509168
35,0.558,0.0002003406169332402,0.0053253218352814205,0.00660985365057352,50,0,0,0,1000,1546692160
36,0.924,0.015805007615458798,0.0006552025350647965,0.0012962939146119645,50,0,0,0,1000,1779326814
37,0.705,0.0005373098410566047,0.0029758945536234394,5.247169507767182e-07,50,0,0,0,1000,263613230
38,0.133,0.0632361287686877,0.02786081431067928,0.010095051204720547,50,0,0,0,1000,575081790
39,0.085,0.011571870975507038,0.05029367220975213,0.00037902910692780913,50,0,0,0,1000,1952795859
40,0.386,0.01104372184554279,0.013248077875191777,0.006161642409183958,50,0,0,0,1000,1317866667
41,0.654,0.009472630072793317,0.003256674275619866,0.00015911921813918517,50,0,0,0,1000,1531761554
42,0.951,0.0002662846982770663,7.078835607836227e-05,0.0019125068227122905,50,0,0,0,1000,673934066
43,0.168,0.003914375312077458,0.027363784335571753,0.008724984510197648,50,0,0,0,1000,758712243
44,0.174,0.0018403665097825011,0.022813772535378404,0.00021970381127465764,50,0,0,0,1000,916824962
45,0.662,0.010431334059324478,0.003581938086706052,0.025612218523911993,50,0,0,0,1000,475381739
46,0.668,0.00447999075988801,0.003803427613281508,0.037872867806223454,50,0,0,0,1000,2017410956
47,0.423,0.01789493034245702,0.009472443944742812,0.00039768594104927165,50,0,0,0,1000,1962968207
48,0.337,0.0001505082797817483,0.0216257006810756,0.004991702455889191,50,0,0,0,1000,1516260517
49,0.764,0.019244854498375288,0.0015775324324663643,0.021773293978618057,50,0,0,0,1000,1751674605
50,0.295,9.142394976359662e-06,0.015457127467153857,0.009724932142055956,50,0,0,0,1000,275394254
51,0.422,0.18407367563147398,0.009432825508404782,0.011413975562515152,50,0,0,0,1000,730817417
52,0.541,0.005220553937478424,0.010159372383059034,0.16143025994739646,50,0,0,0,1000,1547586068
53,0.468,0.01398217791845719,0.009162594238570515,0.06323172280021679,50,0,0,0,1000,2067636100
54,0.576,4.824937665109726e-05,0.004465612555703492,0.01035697966468937,50,0,0,0,1000,632632655
55,0.195,0.002608989098510573,0.025514113939719352,0.0009401838230300045,50,0,0,0,1000,1468421546
56,0.351,0.005539940299047325,0.01524732143974018,0.020833460395108735,50,0,0,0,1000,1005374725
57,0.596,0.003866185077369264,0.0057852730190603024,0.0015747864816337204,50,0,0,0,1000,78165742
58,0.361,0.07992604178445385,0.012682334912204824,0.0035256686977032446,50,0,0,0,1000,1080121834
59,0.467,0.000787837082567366,0.010244476005953084,0.016037010982862657,50,0,0,0,1000,826541444
60,0.518,0.019233533157705877,0.006642964044391608,0.020408332223636028,50,0,0,0,1000,215117809
61,0.266,0.007400113129124181,0.02114864091446748,0.032933420006873305,50,0,0,0,1000,305128647
62,0.396,0.0001696147522240222,0.015150477989311862,0.0027135898583342827,50,0,0,0,1000,631354571
63,0.23,0.01755207445012735,0.07970922452674001,0.25854054252060715,50,0,0,0,1000,760648162
64,0.114,0.007668078318619852,0.05199004802121276,0.0047201075564159995,50,0,0,0,1000,553576721
65,0.216,0.0004223880695385042,0.015324657876224855,0.0037578103000605024,50,0,0,0,1000,2078160693
66,0.176,0.03361308561414937,0.015705210190386554,0.4106487832426024,50,0,0,0,1000,2019846921
67,0.484,0.010853556746305169,0.00835812137707016,0.003332749443798826,50,0,0,0,1000,1279013547
68,0.102,0.007802039074366962,0.05871666292715671,0.02941742267526164,50,0,0,0,1000,1134490754
69,0.496,0.0028465985410312165,0.009423633629219288,0.03506367578010848,50,0,0,0,1000,849951427
70,0.425,0.03336302392819163,0.01486163356635522,0.03143178329853533,50,0,0,0,1000,1243751187
71,0.936,0.004334914991870897,9.205287609719775e-05,0.005127170506415107,50,0,0,0,1000,394876318
72,0.739,0.01291718694604473,0.002086325119201974,0.020580638504867074,50,0,0,0,1000,1285457632
73,0.708,0.02648797329940474,0.0033048988923075067,0.07817568944720833,50,0,0,0,1000,595765758
74,0.741,0.005462967578525187,0.002546066537385722,0.003978492769058269,50,0,0,0,1000,1201503691
75,0.62,0.010105407403584832,0.00452956963911826,0.0017986879319690995,50,0,0,0,1000,1542418348
76,0.513,0.019686875799164425,0.00540248350310652,0.02067008937979994,50,0,0,0,1000,244592230
77,0.466,5.656125273163673e-05,0.010783887326744828,0.09980253722539713,50,0,0,0,1000,1969263265
78,0.203,0.006945439071699743,0.014288814406776509,0.0036881322110326625,50,0,0,0,1000,1096437208
79,0.046,0.03371308604957887,0.03353167878862393,0.014589773420136842,50,0,0,0,1000,908217484
80,0.081,0.008258409617538813,0.05621465315981259,0.0009443459404843472,50,0,0,0,1000,152089541
81,0.263,0.007001856748777975,0.020741507168170407,0.0018328834953859087,50,0,0,0,1000,394114712
82,0.517,0.007981551560213672,0.01013002802039072,0.005326693521012324,50,0,0,0,1000,941097907
83,0.352,2.966049608375498e-05,0.015175945026272394,0.008313193078028736,50,0,0,0,1000,1075348184
84,0.914,0.02993497014446797,0.00026976522615004557,0.031797994812291334,50,0,0,0,1000,501147184
85,0.601,0.002127849951425197,0.003787520666822504,0.0001855594932870802,50,0,0,0,1000,1768542267
86,0.33,0.06263506921905192,0.010201526107675846,0.0005104394897356524,50,0,0,0,1000,613563948
87,0.3,0.003700802746433599,0.014545133886344428,0.006544051088220122,50,0,0,0,1000,780420734
88,0.955,0.0007417097534749415,0.00010270703846566097,0.01088006828140836,50,0,0,0,1000,1530635368
89,0.982,0.011192223929102556,1.2527852175679691e-05,0.009380320488501535,50,0,0,0,1000,1049747644
90,0.16,3.978975407272147e-05,0.03320462265518077,0.006403441189577807,50,0,0,0,1000,2133868785
91,0.235,0.00010741495725775256,0.026466416794085252,0.01467190793244444,50,0,0,0,1000,1227640767
92,0.28,0.07106489864638517,0.017993237502836837,0.0013627471726454972,50,0,0,0,1000,1400720309
93,0.093,0.02100118719301925,0.039696313267668454,0.004236554306995227,50,0,0,0,1000,1875327350
94,0.506,0.025925241622644417,0.012348072533634845,0.0001487456415995542,50,0,0,0,1000,998633014
95,0.705,0.000542883771658078,0.0034046572544203014,0.01707699368027991,50,0,0,0,1000,1495616662
