,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
48,0.499,0.004955827317073114,0.002260080258764674,0.01049886644802111,50,,0,0,1000,1516260517,0.0
49,0.377,0.01301659588483517,0.0005717244069439742,0.014254018584498648,50,,0,0,1000,1751674605,0.0
50,0.689,0.00208046538556228,0.005049675641205176,0.003002470405284318,50,,0,0,1000,275394254,0.0
51,0.666,0.1043032495940397,0.02464522622477594,0.0037367187165306447,50,,0,0,1000,730817417,0.0
52,0.066,0.04842739354395642,0.004425443770025628,0.071419202686418,50,,0,0,1000,1547586068,0.0
53,0.955,0.009150894251486519,0.013863480956454288,4.252418669204823e-05,50,,0,0,1000,2067636100,0.0
54,0.744,0.03331365290408461,0.015448733427759431,0.002131230657491804,50,,0,0,1000,632632655,0.0
55,0.029,0.0008855886685105174,0.018654484033507335,0.092200786540723,50,,0,0,1000,1468421546,0.0
56,0.095,5.8201494703702394e-05,0.012729887853596078,0.05430277762122392,50,,0,0,1000,1005374725,0.0
57,0.564,0.0014526838884522109,0.04332084317482687,0.007535013471495488,50,,0,0,1000,78165742,0.0
58,0.719,0.02100540231613346,0.028818544240136967,0.0027507710586192526,50,,0,0,1000,1080121834,0.0
59,0.877,0.0015128381599894825,0.0041018853400723865,0.00041897683518099803,50,,0,0,1000,826541444,0.0
60,0.647,0.006829793792257899,0.016296060289970993,0.0038715352012677344,50,,0,0,1000,215117809,0.0
61,0.053,0.00468257274931938,0.0268747859566818,0.08155657282798386,50,,0,0,1000,305128647,0.0
62,0.86,0.0722745535323821,0.0038033142545075282,0.0005472744362244482,50,,0,0,1000,631354571,0.0
63,0.2,0.0001514168097360713,0.0022715051591268853,0.031157814056934366,50,,0,0,1000,760648162,0.0
64,0.354,0.0025361971719177756,0.013179201378224481,0.017335624187350386,50,,0,0,1000,553576721,0.0
65,0.046,0.008627826606021682,0.0050363485457869395,0.07557927842835284,50,,0,0,1000,2078160693,0.0
66,0.728,0.029478921126522284,0.003836927749331198,0.0029078689338245243,50,,0,0,1000,2019846921,0.0
67,1.0,0.00012456651999803725,0.0015410095409887914,5.047655033542682e-10,50,,0,0,1000,1279013547,0.0
68,0.914,0.05396295337068524,0.01776752663480452,0.000306756453045074,50,,0,0,1000,1134490754,0.0
69,0.11,0.002383284336361924,0.0218856099473681,0.05010557821216543,50,,0,0,1000,849951427,0.0
70,0.54,1.9274585278949985e-06,0.011926161839916571,0.007724623826987686,50,,0,0,1000,1243751187,0.0
71,0.584,0.0025014416164187425,9.181699049087833e-05,0.006291346853248173,50,,0,0,1000,394876318,0.0
72,0.422,0.0007206877852588001,0.011250205061189011,0.012822682773030869,50,,0,0,1000,1285457632,0.0
73,0.065,0.0016691803553546825,0.009913088722910524,0.07058656756322032,50,,0,0,1000,595765758,0.0
74,0.641,0.006690055816999774,0.04939871068104196,0.004011207296831419,50,,0,0,1000,1201503691,0.0
75,0.181,8.47320724827183e-05,0.0073617954176921074,0.03884129684529601,50,,0,0,1000,1542418348,0.0
76,0.863,0.01681681521493006,0.0005101608244707512,0.0005072494611342693,50,,0,0,1000,244592230,0.0
77,0.251,0.000370933308305621,0.02826781568931258,0.029031818685404887,50,,0,0,1000,1969263265,0.0
78,0.985,4.811283151329171e-06,0.0016058997349071014,8.104736328581647e-06,50,,0,0,1000,1096437208,0.0
79,0.529,0.0011804069738819978,0.0013630546706848712,0.008409217893521496,50,,0,0,1000,908217484,0.0
80,0.686,0.0017365371521890216,0.02367210984102841,0.003424748224188439,50,,0,0,1000,152089541,0.0
81,0.999,0.010707517829581348,0.0038562344741948085,2.4119637234658744e-07,50,,0,0,1000,394114712,0.0
82,0.607,9.9073904163971e-06,0.0006992126905353002,0.0058347722722526104,50,,0,0,1000,941097907,0.0
83,0.148,0.0033172218396694264,0.005497552920732507,0.039932603712771055,50,,0,0,1000,1075348184,0.0
84,0.795,0.0007904809954260017,0.011291964432158963,0.0013838987427101633,50,,0,0,1000,501147184,0.0
85,0.756,0.07379223517269595,0.0014308928051938175,0.00198994241295748,50,,0,0,1000,1768542267,0.0
86,0.664,0.05164036342811018,0.01153441696977886,0.0036428710126020576,50,,0,0,1000,613563948,0.0
87,0.901,0.0019291601349192833,0.0777011657432829,0.00031819225504448213,50,,0,0,1000,780420734,0.0
88,0.514,0.03811443375601331,0.000989262603166119,0.008547288351089746,50,,0,0,1000,1530635368,0.0
89,0.819,0.005009777150809747,7.006396982589536e-06,0.0010291575594368395,50,,0,0,1000,1049747644,0.0
90,0.358,0.020268957354950157,0.07394532234339524,0.01797238000438364,50,,0,0,1000,2133868785,0.0
91,0.065,0.014960295306347904,0.02936286063009086,0.0655027887139681,50,,0,0,1000,1227640767,0.0
92,0.376,0.08030130909681188,0.009923821978703118,0.014667926711038486,50,,0,0,1000,1400720309,0.0
93,0.726,0.048962357607709395,0.06627329998063658,0.002855749231075471,50,,0,0,1000,1875327350,0.0
94,0.488,0.0035757759226607844,0.005632578847414638,0.009707323255150448,50,,0,0,1000,998633014,0.0
95,0.748,7.734337166742655e-05,0.014692391433615226,0.0022298653904508576,50,,0,0,1000,1495616662,0.0
