,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,y_in_c,num_perms,random_seed,p_pc_pearson,p_pc_spearman,y_to_c_ratio_in_yhat
8867,0.442,0.019337097594382957,0.056436402224336546,0.004629007386572459,50,,0,0.2,1000,93460312,0.802801916472059,0.8028019164720601,0.3
8868,0.546,0.001254266541954152,0.043711937371540444,0.00504726258082,50,,0,0.2,1000,1188876012,0.5085499091023155,0.5085499091023149,0.3
8869,0.74,0.05805791574961483,0.0007936108618415982,0.0051431419189179595,50,,0,0.2,1000,263585108,0.5973792989009596,0.5973792989009588,0.3
8870,0.182,0.021062522535402195,0.028698629950118182,0.02106252253539842,50,,0,0.2,1000,1738201760,0.33755353232334984,0.3375535323233496,0.3
8871,0.004,0.0014877340595530475,0.0012542665419544852,0.10138616418870783,50,,0,0.2,1000,529637803,0.008812506191128647,0.008812506191128762,0.3
8872,0.803,0.010529034332790177,0.004634357655851629,0.004311847800100743,50,,0,0.2,1000,1834370503,0.549197733970028,0.5491977339700256,0.3
8873,0.327,0.0005515913209136469,2.8094976315951037e-05,0.01802599523481485,50,,0,0.2,1000,676693651,0.2792503791335619,0.2792503791335619,0.3
8874,0.353,0.0011673051464006212,0.00473876994014788,0.016776244142240326,50,,0,0.2,1000,1280075602,0.2849255436401494,0.28492554364015,0.3
8875,0.145,2.891980827013363e-05,0.0050648432696347445,0.03482541393510741,50,,0,0.2,1000,1270768515,0.13315360152632297,0.13315360152632247,0.3
8876,0.157,0.03832824000693258,0.009463990127398514,0.04132595861700339,50,,0,0.2,1000,2033332680,0.13103825469142905,0.13103825469143002,0.3
8877,0.584,0.0014739446317908467,0.0022205009898607075,0.009755749497637356,50,,0,0.2,1000,1674092978,0.4357120382677566,0.43571203826775495,0.3
8878,0.772,0.016776244142239882,0.0004915907866515079,0.003667632993423986,50,,0,0.2,1000,223342113,0.6424415602050222,0.6424415602050213,0.3
8879,0.923,0.019021086506344598,0.029378859938009483,6.149576171043947e-05,50,,0,0.2,1000,312629019,0.8731396987815655,0.873139698781566,0.3
8880,0.765,0.004296880834102068,0.016167970617426475,0.0017377606526094436,50,,0,0.2,1000,1771836331,0.6759033512884465,0.6759033512884465,0.3
8881,0.801,0.0011619102115972835,0.0011619102115972835,0.0011544640047813637,50,,0,0.2,1000,1488301920,0.7761543728539004,0.7761543728538987,0.3
8882,0.997,0.004296880834102068,0.007201060185413,0.0007714474850495368,50,,0,0.2,1000,896338650,0.7818909488897721,0.781890948889771,0.3
8883,0.652,0.05687808977625941,0.0014877340595528254,0.0014739446317908467,50,,0,0.2,1000,1430844351,0.8168696535147043,0.8168696535147026,0.3
8884,0.775,0.02937885993769418,0.0046343576557364985,7.060371055911396e-06,50,,0,0.2,1000,1916804170,0.9284867981866615,0.9284867981866616,0.3
8885,0.571,0.019562250629855837,0.02869803697563378,0.0050648432726859705,50,,0,0.2,1000,1897734318,0.7190080496972283,0.719008049697232,0.3
8886,0.325,0.07230222773404338,0.02433779198818964,0.015771188223857147,50,,0,0.2,1000,713992320,0.5068170135612222,0.5068170135612211,0.3
8887,0.829,0.0010120652821521414,0.005017163165861538,0.001203419717531684,50,,0,0.2,1000,1829445416,0.7650711931636712,0.7650711931636718,0.3
8888,0.011,0.04380242117125088,0.0007714474850499808,0.07531321250465528,50,,0,0.2,1000,1963449259,0.023945302461600686,0.023945302461600714,0.3
8889,0.541,0.03524162570204936,0.0003602169151877277,0.0087269323589515,50,,0,0.2,1000,435789651,0.466693322125478,0.46669332212547854,0.3
8890,0.573,0.04371193737090273,0.0009166202700282566,0.005956883861183093,50,,0,0.2,1000,619410910,0.5638220820798396,0.5638220820798411,0.3
8891,0.46,0.005191518333897749,0.0018069765815366123,0.010043450079439076,50,,0,0.2,1000,245799774,0.4427788070983759,0.442778807098376,0.3
8892,0.759,0.0004915907866515079,6.349568896057978e-05,0.0036890953830668316,50,,0,0.2,1000,200368094,0.6257931555257182,0.6257931555257165,0.3
8893,0.907,0.016167970617405714,0.009485437932264973,0.00018430195575336317,50,,0,0.2,1000,1635492782,0.8175052145135515,0.8175052145135506,0.3
8894,0.846,0.00025864297077460296,0.0006733045051484643,2.0067808780277474e-06,50,,0,0.2,1000,1955735429,0.9940970975548922,0.9940970975548921,0.3
8895,0.219,0.10044694947341715,6.269415917792287e-05,0.019494347924211786,50,,0,0.2,1000,982829996,0.2157353517790696,0.2157353517790698,0.3
8896,0.413,0.2320686289358509,0.015122026747693362,0.005991742603185801,50,,0,0.2,1000,2068163599,0.9259408631537633,0.9259408631537612,0.3
8897,0.515,0.005191518333879541,0.001737760652601894,0.009735524915438276,50,,0,0.2,1000,1947672912,0.44836265820974686,0.44836265820974686,0.3
8898,0.338,-4.580771317819199e-10,0.019915633475476868,0.012404639804094897,50,,0,0.2,1000,1913248266,0.3640231407273381,0.3640231407273403,0.3
8899,0.052,0.010178050077581324,0.001254266541954152,0.05828779241416748,50,,0,0.2,1000,2060833680,0.05193664825631157,0.05193664825631176,0.3
8900,0.063,6.98009610405892e-05,0.002409455314273279,0.028472307644431538,100,,0,0.2,1000,709962799,0.05184304634220051,0.051843046342200404,0.3
8901,0.673,0.002676834197064215,0.024211570761553447,0.00135931178315718,100,,0,0.2,1000,1973671993,0.5853642714500309,0.5853642714500313,0.3
8902,0.82,0.016090424448023888,0.028769104535506407,0.0010308967094813104,100,,0,0.2,1000,514220899,0.9347164820545901,0.9347164820545854,0.3
8903,0.44,0.00816636180631003,0.0015813524287454639,0.002970024136470295,100,,0,0.2,1000,61691896,0.5027530831483494,0.5027530831483497,0.3
8904,0.803,0.01859794888851185,0.0011671001859299146,0.0009859591824538105,100,,0,0.2,1000,1975521547,0.6655900860934332,0.6655900860934328,0.3
8905,0.091,0.0006837427294479337,0.016776244142240326,0.020456938648854894,100,,0,0.2,1000,544334646,0.08454006040876282,0.08454006040876229,0.3
8906,0.171,0.015065371732214339,0.0045802200750822974,0.015065371732214339,100,,0,0.2,1000,826657131,0.18657167760895305,0.1865716776089522,0.3
8907,0.456,0.0330636150676048,0.000760547641982301,0.0038685591045309886,100,,0,0.2,1000,759213006,0.4216600256300893,0.4216600256300881,0.3
8908,0.195,0.0009178421692471739,0.0010684945199592732,0.011579774083691152,100,,0,0.2,1000,1795231018,0.20906962643650337,0.2090696264365057,0.3
8909,0.209,0.03370439253876323,0.00016550287574024214,0.008726936123724771,100,,0,0.2,1000,678290616,0.28643390520840767,0.28643390520841,0.3
8910,0.179,0.017881094149745147,0.00014461526989817397,0.013384277798478839,100,,0,0.2,1000,1916548409,0.18220287764583595,0.18220287764583432,0.3
8911,0.828,0.03097028676606195,0.014190733624901752,0.00029856427472285674,100,,0,0.2,1000,1834406708,0.6200190014965834,0.6200190014965837,0.3
8912,0.699,0.1444145451325879,0.0012330002995375455,0.0012301513659725982,100,,0,0.2,1000,1772228441,0.8000928814697421,0.8000928814697406,0.3
8913,0.484,0.04079230600018968,0.0004209489660992327,0.0041913219482137,100,,0,0.2,1000,999324391,0.47772564058088707,0.4777256405808874,0.3
8914,0.635,0.02551070486427276,0.007075272086528472,0.0021195101237146963,100,,0,0.2,1000,1489391481,0.7225277386576447,0.7225277386576427,0.3
8915,0.782,0.08478018209421256,0.009518738519221581,0.0002914739666677324,100,,0,0.2,1000,1025055859,0.8450888826102103,0.8450888826102101,0.3
8916,0.627,0.028461861943299138,2.7556077493273712e-05,0.0020893835668421845,100,,0,0.2,1000,1890247509,0.5993882747312607,0.5993882747312603,0.3
8917,0.904,0.06916992085731033,0.013384277867404593,8.774802808031446e-06,100,,0,0.2,1000,657283794,0.6920349773071501,0.692034977307151,0.3
8918,0.826,0.011296256860017895,0.0010333666757655902,0.00031666383711603796,100,,0,0.2,1000,2027344543,0.8007596889329673,0.8007596889329651,0.3
8919,0.413,0.006924359303062899,0.0019208639371879332,0.005553710171594339,100,,0,0.2,1000,1794980121,0.35900199732738414,0.3590019973273827,0.3
8920,0.832,0.004296880834072314,0.0018332482095785307,0.0009093349070686818,100,,0,0.2,1000,1168723299,0.6977619363965326,0.6977619363965331,0.3
8921,0.264,0.00029432905106541174,0.00048367749185906916,0.0104293690682572,100,,0,0.2,1000,1577033746,0.2381967419726851,0.23819674197268859,0.3
8922,0.822,0.002428732206361306,0.0003131002769581892,0.0007393950878921141,100,,0,0.2,1000,69994316,0.7488341723209069,0.7488341723209069,0.3
8923,0.223,0.01341148208633125,0.0128922383732758,0.01327839050768631,100,,0,0.2,1000,288285823,0.12370163827489171,0.1237016382748904,0.3
8924,0.223,0.006336113846047042,0.001090831005232662,0.011710214183748735,100,,0,0.2,1000,171596748,0.22630715829175532,0.22630715829175482,0.3
8925,0.956,0.010245256127234814,0.001178984710815345,2.820824434701663e-06,100,,0,0.2,1000,837721475,0.9780115996871525,0.9780115996871497,0.3
8926,0.315,0.05231502976562785,0.0011673051464010653,0.010105106509500694,100,,0,0.2,1000,282882754,0.27812498486184933,0.27812498486185167,0.3
8927,0.766,0.04691110559271028,0.0022353050607317737,0.0007290867263505252,100,,0,0.2,1000,978738579,0.6426862705670721,0.6426862705670684,0.3
8928,0.369,0.00020698888535586324,0.00881535133264999,0.006989621646848687,100,,0,0.2,1000,1244106533,0.3202318200303414,0.32023182003034184,0.3
8929,0.82,0.029840398173604288,2.7992734503268224e-05,0.0011563165850888568,100,,0,0.2,1000,1941286790,0.6781665429024586,0.6781665429024597,0.3
8930,0.939,0.08517545447799568,0.00693438536051405,4.950277903947864e-05,100,,0,0.2,1000,357353646,0.6626611749310751,0.6626611749310742,0.3
8931,0.548,0.04269028801876473,0.0010927935500893993,0.004254721586553489,100,,0,0.2,1000,1284652595,0.3822555145860226,0.3822555145860217,0.3
8932,0.688,0.026574417239772496,0.0030029165078897524,0.0013855253937425926,100,,0,0.2,1000,1785795384,0.7524023808838387,0.7524023808838372,0.3
8933,0.677,0.00842353193866241,0.000576523351630942,0.0012497421455772706,100,,0,0.2,1000,1922783612,0.6632310280496425,0.6632310280496418,0.3
8934,0.274,0.03534644035475998,0.0028332345651697066,0.008997341240147505,100,,0,0.2,1000,2054589647,0.21220693060400408,0.21220693060400347,0.3
8935,1.0,0.02909757736478613,0.002412943501310716,0.00028960116002552105,100,,0,0.2,1000,2074974631,0.7509395382405089,0.7509395382405056,0.3
8936,0.309,0.0003579607686717834,1.3767421051302797e-05,0.010015760918567707,100,,0,0.2,1000,1607602050,0.24784506945160395,0.247845069451602,0.3
8937,0.061,0.004311847797892399,0.0010684945199592732,0.02846186194329936,100,,0,0.2,1000,1462244403,0.0526543729043211,0.052654372904320956,0.3
8938,0.644,0.0015969084036224768,8.836699112191315e-05,0.002599743440048208,100,,0,0.2,1000,1064643196,0.5559428258349897,0.5559428258349894,0.3
8939,0.529,0.010105916962152461,0.008644292419931365,0.0029608967556771226,100,,0,0.2,1000,1537689983,0.6140980138526985,0.6140980138527,0.3
8940,0.817,0.017439829982058508,0.00010392292990502039,0.0004420985946266276,100,,0,0.2,1000,1322945223,0.789801370304795,0.7898013703047954,0.3
8941,0.41,0.08665416126524705,0.029378794246241013,0.008644292419765276,100,,0,0.2,1000,1020451299,0.6668147395043172,0.6668147395043141,0.3
8942,0.558,0.0352252979670864,6.164846411138569e-11,0.0023908938107224387,100,,0,0.2,1000,233501890,0.5618595326291973,0.5618595326291971,0.3
8943,0.699,0.01157977407347588,0.008360311769025741,0.0014069469786593958,100,,0,0.2,1000,1489652336,0.7611178403099162,0.7611178403099146,0.3
8944,0.199,0.044956544188447745,0.002995921682620528,0.013803600106901959,100,,0,0.2,1000,1244923694,0.21323757600077944,0.21323757600077986,0.3
8945,0.959,0.06597953358189512,0.010529034332790177,0.000245966458128799,100,,0,0.2,1000,1389483123,0.8546309532421434,0.8546309532421419,0.3
8946,0.144,0.059307411359364015,0.011083717184211306,0.01824975033591547,100,,0,0.2,1000,1348649335,0.20037872041099877,0.200378720410999,0.3
8947,0.358,0.02364826483065008,0.023515982743769204,0.010270942823289886,100,,0,0.2,1000,244769691,0.37844881518893525,0.3784488151889358,0.3
8948,0.814,0.014800483186055313,0.015311477815721064,0.0008470846825491263,100,,0,0.2,1000,1151563250,0.8918498196260912,0.891849819626092,0.3
8949,0.088,0.0004503301243039548,0.009338802573473637,0.021256765584755977,100,,0,0.2,1000,873687224,0.08315639994647837,0.08315639994647739,0.3
8950,0.863,0.041705542241189164,0.002409455314273501,0.00026653826420286464,100,,0,0.2,1000,1230865816,0.9563502774602907,0.9563502774602933,0.3
8951,0.657,0.029293368949086962,0.0029615035961091385,0.0012948444401569281,100,,0,0.2,1000,202665347,0.5802988022990356,0.5802988022990319,0.3
8952,0.995,0.012892159852018192,0.011774688799906619,8.836699112169111e-05,100,,0,0.2,1000,1577774682,0.7716937468114164,0.77169374681142,0.3
8953,0.266,0.0101740795291001,2.4054527758998745e-05,0.010247090680087667,100,,0,0.2,1000,514192588,0.23438253530589226,0.23438253530589115,0.3
8954,0.674,0.004689455997119563,0.0006837427294481557,0.0011619102115968394,100,,0,0.2,1000,155421323,0.6742826015693852,0.6742826015693828,0.3
8955,0.956,0.02687121880694532,0.0022918782891986345,0.00018295115647026794,100,,0,0.2,1000,739253950,0.9577580194745188,0.9577580194745179,0.3
8956,0.402,0.004513059702421551,0.023342378425933008,0.006627120050639146,100,,0,0.2,1000,2085686929,0.41326007579945745,0.41326007579945667,0.3
8957,0.981,0.013803599881345385,0.00301425004234257,2.4505251621897983e-05,100,,0,0.2,1000,21256178,0.9774826158967597,0.9774826158967603,0.3
8958,0.165,0.010412478777929723,0.0002852249307140342,0.014330674877056415,100,,0,0.2,1000,1309157768,0.16900497402077833,0.1690049740207796,0.3
8959,0.899,0.031371850110170296,0.008489921538129552,4.7477559007913506e-05,100,,0,0.2,1000,2087997812,0.8886490741561424,0.8886490741561435,0.3
8960,0.397,0.004738798753084916,0.0011671001859299146,0.005991697663630946,100,,0,0.2,1000,488703275,0.3882294833946638,0.3882294833946667,0.3
8961,0.155,0.0691934506209132,0.02676803719422749,0.01838396317776647,100,,0,0.2,1000,1743131057,0.021749615835080772,0.021749615835080748,0.3
8962,0.158,0.004338612178183654,0.0010849395274553641,0.014621702048753682,100,,0,0.2,1000,1583490043,0.16813372829954376,0.1681337282995442,0.3
8963,0.248,0.024812631329294565,0.011139234119863284,0.010277348230105288,100,,0,0.2,1000,2101004849,0.1527589903964748,0.15275899039647553,0.3
8964,0.494,0.034953463304058685,0.00523890569300145,0.004391530235973051,100,,0,0.2,1000,1688071798,0.5477956615522512,0.5477956615522472,0.3
8965,1.0,0.04945674140586975,0.0004915907866515079,0.00014481862657922395,100,,0,0.2,1000,760980880,0.9359049991487964,0.9359049991487961,0.3
8966,0.415,0.02324117059888453,0.004264276901819408,0.005223212490842677,100,,0,0.2,1000,612282564,0.47389977084699597,0.4738997708469942,0.3
8967,0.075,0.0011576531241896948,-4.580771317819199e-10,0.028698629949988064,100,,0,0.2,1000,108300505,0.04844616826656343,0.04844616826656382,0.3
8968,0.094,0.00015592543874265452,0.00015570294274813712,0.01901128475016034,100,,0,0.2,1000,1797140233,0.10879939297277402,0.10879939297277369,0.3
8969,0.96,0.005458853935246255,0.023586816843369274,0.00028522493071414523,100,,0,0.2,1000,1407289813,0.9641252778079248,0.9641252778079258,0.3
8970,0.217,0.003014250042341904,0.00018295310432281386,0.012590758303069105,100,,0,0.2,1000,383917453,0.1977019475287193,0.19770194752871775,0.3
8971,0.836,0.02321957364466465,0.036730375891455,0.00043321514861738297,100,,0,0.2,1000,1221027498,0.5102173433365151,0.5102173433365164,0.3
8972,0.175,0.019337097594711028,0.00017838880164844362,0.010480373595290082,100,,0,0.2,1000,1382389400,0.21857833343052374,0.21857833343052324,0.3
8973,0.77,0.009984625803843072,0.0014877340595528254,0.0006837427294481557,100,,0,0.2,1000,614035466,0.7212849687792879,0.7212849687792875,0.3
8974,0.21,0.009984625803843072,0.0050648432727807835,0.011774664887266861,100,,0,0.2,1000,988454996,0.24212863024774592,0.24212863024774736,0.3
8975,0.117,0.019404419033611564,0.007477323727035801,0.020511189622413273,100,,0,0.2,1000,1560766995,0.13164511017042835,0.1316451101704281,0.3
8976,0.525,0.02019739621228067,3.871300888258489e-05,0.003282538625700826,100,,0,0.2,1000,1822374411,0.5126514530261734,0.5126514530261717,0.3
8977,0.65,0.0005757249295045286,0.01771312834673855,0.0013042664970320805,100,,0,0.2,1000,231000546,0.6423717586909392,0.6423717586909401,0.3
8978,0.397,0.01017774598344634,0.004311847797892621,0.005047262580819445,100,,0,0.2,1000,1784126041,0.3567037466092572,0.3567037466092554,0.3
8979,0.825,0.011910203485339332,0.015260607763912137,0.00031310027695796716,100,,0,0.2,1000,1384806672,0.6930256018130364,0.693025601813035,0.3
8980,0.041,0.05938616163367172,0.0010071969937061054,0.031407808233673506,100,,0,0.2,1000,14375760,0.041393594927820826,0.04139359492782026,0.3
8981,0.543,0.014383674139822666,0.002211525782640611,0.004391608201147035,100,,0,0.2,1000,2025959560,0.3933319421987972,0.3933319421987943,0.3
8982,0.801,0.11815599453198111,0.00019302449888225492,0.000439175144259063,100,,0,0.2,1000,856065580,0.7320521635137727,0.7320521635137713,0.3
8983,0.597,0.014800487099561388,0.004311847797892621,0.002226301168371636,100,,0,0.2,1000,731763106,0.5075782188573758,0.5075782188573803,0.3
8984,0.53,0.015463937826079688,0.001203460402637746,0.00337700503910221,100,,0,0.2,1000,388361155,0.4670408762466739,0.4670408762466719,0.3
8985,0.033,0.05814773959073527,0.004513040320565986,0.04047727260502809,100,,0,0.2,1000,1312804610,0.02738928274032155,0.02738928274032161,0.3
8986,0.355,0.0024896895171699907,0.014050347428912202,0.005956883861232165,100,,0,0.2,1000,1316482383,0.32568759817647164,0.3256875981764712,0.3
8987,0.901,0.06112249411933146,0.0,-3.753479083101752e-09,100,,0,0.2,1000,1107575894,1.0,1.0,0.3
8988,0.701,0.04720019569107092,0.002624738473380517,0.0011673051464006212,100,,0,0.2,1000,1423307979,0.8006859923794836,0.800685992379485,0.3
8989,0.544,0.05393704989089321,0.0008380081459904432,0.004311847797892399,100,,0,0.2,1000,1593391767,0.48774675979189797,0.4877467597918975,0.3
8990,0.545,0.023572748705182334,0.0005533047432414451,0.0032211701691977623,100,,0,0.2,1000,186194064,0.5396509066879346,0.5396509066879355,0.3
8991,0.239,0.007142966770009029,0.0014527097945593592,0.008625719755261718,100,,0,0.2,1000,1598525505,0.2658411289460793,0.2658411289460791,0.3
8992,0.41,0.00988749507135922,0.00012554081607307754,0.006649510323914698,100,,0,0.2,1000,1979536637,0.3506926046102109,0.35069260461021134,0.3
8993,0.167,0.004470786149330164,0.0010084467762084826,0.015302603279297222,100,,0,0.2,1000,449625655,0.15876545077723808,0.158765450777239,0.3
8994,0.975,0.013115412515033786,0.0026078279567116613,-3.7534795271909616e-09,100,,0,0.2,1000,103004484,0.9362416469266808,0.9362416469266817,0.3
8995,0.399,0.06596099589517479,0.00467294878262936,0.007075274857615832,100,,0,0.2,1000,1725086485,0.20266990313236652,0.20266990313236638,0.3
8996,0.79,0.017881047781903803,0.013783104757648101,0.0003648387009649312,100,,0,0.2,1000,1220214203,0.6575874889277351,0.6575874889277373,0.3
8997,0.622,0.032970071689575886,0.0012933092918920863,0.0012873233252366223,100,,0,0.2,1000,1468521696,0.7401222278417678,0.7401222278417674,0.3
8998,0.241,0.010960683334715338,0.023509197008194427,0.0144345003241656,100,,0,0.2,1000,588966038,0.23086409304742436,0.23086409304742436,0.3
8999,0.427,0.005109282454497488,0.000553304743241223,0.005336794514674836,100,,0,0.2,1000,1511565441,0.38564988978395776,0.38564988978396275,0.3
9000,0.589,0.02790353584411187,0.00193733159182774,0.0004197565676747894,500,,0,0.2,1000,433739149,0.7506199171227395,0.7506199171227418,0.3
9001,0.704,0.03266810933004194,0.0004113010558347563,5.0133150196196574e-05,500,,0,0.2,1000,538409463,0.8741089179816529,0.874108917981657,0.3
9002,0.063,0.024193213390028445,0.0027689973625497633,0.004787609970102524,500,,0,0.2,1000,445638278,0.03490858313065004,0.03490858313065151,0.3
9003,0.876,0.019255451312620964,0.006746699183535654,1.565156700367165e-05,500,,0,0.2,1000,1037722448,0.8068845319298924,0.8068845319298923,0.3
9004,0.267,0.03676029048992435,3.548777103035139e-05,0.0017550145549261043,500,,0,0.2,1000,1192980217,0.2751065945333435,0.2751065945333426,0.3
9005,0.042,0.014159351507323947,0.0008967573447503652,0.006624946356824091,500,,0,0.2,1000,127390994,0.04040148545495257,0.04040148545495272,0.3
9006,0.923,0.01040581424609388,8.747266951503185e-05,1.931594286197491e-05,500,,0,0.2,1000,651348826,0.8775594725755217,0.8775594725755258,0.3
9007,0.383,0.009632352912723796,0.0004477587234251734,0.0013778528735027828,500,,0,0.2,1000,721900206,0.2957668541717669,0.2957668541717712,0.3
9008,0.582,0.01673078890332147,0.0029595880237491823,0.0004157756704578075,500,,0,0.2,1000,1135179034,0.4458346393649759,0.4458346393649799,0.3
9009,0.688,0.0019516853611240004,0.002570066813967209,8.947241979384568e-05,500,,0,0.2,1000,1546056220,0.6692356616895627,0.6692356616895668,0.3
9010,0.779,0.013551941401986345,0.0003910052698554711,0.0001228701733949622,500,,0,0.2,1000,1391805674,0.6972559675367401,0.6972559675367388,0.3
9011,0.577,0.020537958429696634,0.0002868448248150024,0.0005439170568317664,500,,0,0.2,1000,1112668154,0.4860967788453815,0.4860967788453834,0.3
9012,0.58,0.013389433661757044,0.0009425634518425152,0.0005250780283828638,500,,0,0.2,1000,172806320,0.6193539125979495,0.619353912597951,0.3
9013,0.898,0.010528698942392722,0.0008497713105224403,1.4297359489878758e-05,500,,0,0.2,1000,1341471971,0.9938101567089169,0.9938101567089187,0.3
9014,0.246,0.0027465850976622352,0.000714138324361957,0.0016835036116231716,500,,0,0.2,1000,714512099,0.26166128463109234,0.26166128463109284,0.3
9015,0.143,0.021814760213594964,0.003652638623133475,0.0035457793494553247,500,,0,0.2,1000,803699045,0.19193186156601647,0.19193186156601375,0.3
9016,0.776,0.019468922548946388,8.953565997282809e-06,9.832433958001374e-05,500,,0,0.2,1000,541467976,0.7905865451906544,0.790586545190654,0.3
9017,0.484,0.015002649238290089,0.0020095080889883654,0.0005683619322944811,500,,0,0.2,1000,1325630271,0.6443273339949072,0.6443273339949067,0.3
9018,0.88,0.013657361653556133,1.277112567232841e-05,1.5013135116093146e-05,500,,0,0.2,1000,223785313,0.9038553811578867,0.9038553811578821,0.3
9019,0.452,0.04059106335207574,0.0014568743090822567,0.0007395439175738039,500,,0,0.2,1000,736447023,0.3276355047235575,0.32763550472355796,0.3
9020,0.282,0.03878087386675244,0.00017901200676684326,0.0016389329817912968,500,,0,0.2,1000,1255049667,0.31384786141607635,0.3138478614160758,0.3
9021,0.067,0.016598005689296258,0.000144835681191946,0.004818079967548017,500,,0,0.2,1000,425086207,0.058594730973819696,0.05859473097382032,0.3
9022,0.027,0.01864746676287443,0.0029454801686434884,0.007818990376381452,500,,0,0.2,1000,1811356583,0.03350449614583256,0.03350449614583276,0.3
9023,0.906,0.028821060603411386,0.0027015396234922884,2.883870767200758e-05,500,,0,0.2,1000,901080700,0.8969308190820363,0.8969308190820442,0.3
9024,0.488,0.012007952424505697,9.383703295473556e-05,0.0007408262708381574,500,,0,0.2,1000,838899062,0.5006049677480978,0.5006049677481008,0.3
9025,0.119,0.021337695056298456,1.146366585325076e-06,0.0034010266607104045,500,,0,0.2,1000,942327889,0.12136582583634108,0.12136582583634348,0.3
9026,0.394,0.027948414535031385,0.0025984531326429527,0.0011590607119936758,500,,0,0.2,1000,874703662,0.2379191200968299,0.23791912009682648,0.3
9027,0.305,0.02762217621747942,0.0005026878248388655,0.0015967457380146044,500,,0,0.2,1000,1314026479,0.3409831455923994,0.3409831455924015,0.3
9028,0.247,0.014153804748727405,8.47832130422832e-05,0.0017008470301310696,500,,0,0.2,1000,1109976364,0.2585773448327506,0.2585773448327513,0.3
9029,0.991,0.02944362282093327,0.0023425663824645504,8.368091778288012e-06,500,,0,0.2,1000,82636414,0.7344168870601495,0.7344168870601449,0.3
9030,0.012,0.008427845389803013,5.2518334069384665e-05,0.00923534308724927,500,,0,0.2,1000,1964292418,0.0122196731032815,0.012219673103281677,0.3
9031,0.203,0.0274853375981845,0.0018386935341555555,0.0024881900943595214,500,,0,0.2,1000,467877851,0.26804543567688444,0.26804543567688727,0.3
9032,0.74,0.007081825413719822,0.0008225423016298139,0.0001364339834595274,500,,0,0.2,1000,1043021436,0.7975414813530715,0.79754148135307,0.3
9033,0.271,0.03056270004163797,4.6587011292009706e-06,0.0019328903910427186,500,,0,0.2,1000,1849676937,0.24441382693601094,0.24441382693601305,0.3
9034,0.935,0.0278698904277348,6.417908667843975e-07,2.4140960719565285e-05,500,,0,0.2,1000,800313713,0.8970614845096407,0.8970614845096452,0.3
9035,0.396,0.027624946025107455,0.00032832021254380894,0.001067683726719837,500,,0,0.2,1000,252002871,0.4357930174041943,0.43579301740419396,0.3
9036,0.706,0.040363717868025395,0.0002971763137910033,0.00019399248298312965,500,,0,0.2,1000,1652827735,0.7890450670599065,0.7890450670598987,0.3
9037,0.432,0.030212663646798865,0.0009975649607447679,0.0007449415004916471,500,,0,0.2,1000,73201908,0.5759756358856004,0.5759756358856094,0.3
9038,0.083,0.02206172959779862,0.003842936721537349,0.00485597567231888,500,,0,0.2,1000,794464435,0.11564083673215295,0.11564083673215537,0.3
9039,0.127,0.02045624185750794,0.002262130799279949,0.0037361256942834986,500,,0,0.2,1000,1270131766,0.1565783876519677,0.15657838765196763,0.3
9040,0.131,0.016437694548898207,0.004597104850997735,0.003716396973352687,500,,0,0.2,1000,987276617,0.1769665636148299,0.17696656361482938,0.3
9041,0.605,0.021992462325877926,0.0010829563187735314,0.0005471335330811122,500,,0,0.2,1000,193592745,0.43749391364499624,0.43749391364499035,0.3
9042,0.574,0.023581134265503567,0.0002910222868237611,0.0005667338953767587,500,,0,0.2,1000,1168860874,0.4730777226780972,0.4730777226780958,0.3
9043,0.936,0.03769891067369724,0.003703473001357982,1.1140772290030299e-05,500,,0,0.2,1000,724186426,0.6382053175874451,0.6382053175874512,0.3
9044,0.619,0.011502770462026857,0.0005232412660280961,0.00031310027695830023,500,,0,0.2,1000,1412186325,0.5863112954498255,0.5863112954498259,0.3
9045,0.162,0.0337781248884389,9.56811806684943e-06,0.002554976925119856,500,,0,0.2,1000,327664444,0.18020441611226065,0.18020441611226107,0.3
9046,0.979,0.028261722543359236,8.433487875825207e-07,7.72325841091881e-06,500,,0,0.2,1000,1115806662,0.9403158361844712,0.9403158361844715,0.3
9047,0.762,0.0493061775225595,0.005066232285183436,0.00015753435326992804,500,,0,0.2,1000,670085010,0.8733873328825893,0.8733873328825842,0.3
9048,0.789,0.013395408852973967,0.00010062914242914278,5.3228668483007446e-05,500,,0,0.2,1000,1035458851,0.814010823708829,0.8140108237088279,0.3
9049,0.922,0.015621614767540426,0.0023536550230680575,2.0127812656700605e-05,500,,0,0.2,1000,559011700,0.9466754363124732,0.94667543631247,0.3
9050,0.91,0.02821096676149426,0.00295684967645804,1.0991697081741414e-05,500,,0,0.2,1000,1041256748,0.7052870448330177,0.705287044833016,0.3
9051,0.744,0.029210089177487575,0.0011545523412374026,0.0001923264629530852,500,,0,0.2,1000,37569887,0.8472715508150228,0.8472715508150264,0.3
9052,0.311,0.009567195062446188,0.0006806188204422359,0.0015975229877358554,500,,0,0.2,1000,956126789,0.25673956427335043,0.25673956427335154,0.3
9053,0.428,0.01982216806040249,0.003652556841630905,0.0009722157835514444,500,,0,0.2,1000,1541082710,0.5720769386643286,0.5720769386643278,0.3
