,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
385,0.73,0.00010367570173219764,3.0059442407859294e-05,0.00010367570173219764,1000,,0,0,1000,1438089372,0.0
386,0.462,0.00043999104722114435,0.00012943485742267224,0.00043999104722114435,1000,,0,0,1000,1388536238,0.0
387,0.349,0.0006678488848468334,0.00030432704582683545,0.0006678488848468334,1000,,0,0,1000,1545719080,0.0
388,0.649,0.0001775075243578561,0.0005064345357216338,0.0001775075243578561,1000,,0,0,1000,770683894,0.0
389,0.358,0.0005703236578029625,1.2955846873108356e-07,0.0005703236578029625,1000,,0,0,1000,1845549543,0.0
390,0.61,0.00019465547553765283,1.4222488886606044e-07,0.00019465547553765283,1000,,0,0,1000,739188018,0.0
391,0.764,4.9518314209184844e-05,0.0005396953329355192,4.9518314209184844e-05,1000,,0,0,1000,2116993586,0.0
392,0.765,9.427696312502842e-05,5.9659131511513586e-05,9.427696312502842e-05,1000,,0,0,1000,1470863178,0.0
393,1.0,8.559884856484956e-07,0.002796152690001774,8.559884856484956e-07,1000,,0,0,1000,1493564161,0.0
394,0.674,0.00014091529615711806,0.005811200629575519,0.00014091529615711806,1000,,0,0,1000,192014405,0.0
395,0.435,0.0004786253104399618,0.0023718851564928922,0.0004786253104399618,1000,,0,0,1000,556384515,0.0
396,0.07,0.00242689808972274,0.002466929863968348,0.00242689808972274,1000,,0,0,1000,2095862752,0.0
397,0.133,0.0016634930644797707,0.00038402129092485193,0.0016634930644797707,1000,,0,0,1000,1173199204,0.0
398,0.233,0.0010105450832478269,2.31811027447959e-05,0.0010105450832478269,1000,,0,0,1000,1147663079,0.0
399,0.394,0.0005084040080692853,0.0003271210381358136,0.0005084040080692853,1000,,0,0,1000,1373321510,0.0
400,0.751,0.0012542665419543741,0.025318664688460002,0.0012542665419543741,50,,0,0,1000,1516881528,0.1
401,0.793,0.0011619102115972835,0.06752732234404768,0.0011619102115972835,50,,0,0,1000,1312263580,0.1
402,0.583,0.005064843272780339,0.01813055171744682,0.005064843272780339,50,,0,0,1000,693629996,0.1
403,0.711,0.0015816482997025316,0.0006567068786782482,0.0015816482997025316,50,,0,0,1000,1374009444,0.1
404,0.004,0.12126565015397239,0.027210295181530397,0.12126565015397239,50,,0,0,1000,2100477362,0.1
405,0.994,3.0408366386902586e-05,0.0008442603652937253,3.0408366386902586e-05,50,,0,0,1000,1274379660,0.1
406,1.0,0.0009178421692468408,0.014689451158496736,0.0009178421692468408,50,,0,0,1000,1257193488,0.1
407,0.057,0.07453895097505547,0.011233550350550403,0.07453895097505547,50,,0,0,1000,178397261,0.1
408,0.06,0.054703073923739076,0.00027673830380492426,0.054703073923739076,50,,0,0,1000,1661405014,0.1
409,0.469,0.010178050077596534,0.06772408721560974,0.010178050077596534,50,,0,0,1000,11637419,0.1
410,0.574,0.001167305146439146,0.011347095646945138,0.001167305146439146,50,,0,0,1000,600210129,0.1
411,0.778,0.0024645706713674054,0.01910383032302676,0.0024645706713674054,50,,0,0,1000,723367403,0.1
412,0.786,0.0008286528271271854,0.013036477399403612,0.0008286528271271854,50,,0,0,1000,1971600045,0.1
413,1.0,3.0408366386902586e-05,0.0010209117004095214,3.0408366386902586e-05,50,,0,0,1000,1727592314,0.1
414,1.0,0.00121820837142117,0.0018323139563699575,0.00121820837142117,50,,0,0,1000,669261687,0.1
415,0.87,0.0002799689157850782,0.001262052190573626,0.0002799689157850782,50,,0,0,1000,608859701,0.1
416,0.24,0.024346794148329964,0.0033463528512815977,0.024346794148329964,50,,0,0,1000,1895789174,0.1
417,0.048,0.0742160624423237,0.06683576081843523,0.0742160624423237,50,,0,0,1000,1422986154,0.1
418,0.037,0.0582877924178371,0.012505025889711807,0.0582877924178371,50,,0,0,1000,520825857,0.1
419,0.558,0.010480373595290304,0.00675019408092703,0.010480373595290304,50,,0,0,1000,750815364,0.1
420,0.361,0.011774688799910948,0.00020286696466353948,0.011774688799910948,50,,0,0,1000,612841501,0.1
421,0.369,0.013489386253964786,0.0021321114480786774,0.013489386253964786,50,,0,0,1000,537886946,0.1
422,0.653,0.002769559874276184,0.0077693442489192854,0.002769559874276184,50,,0,0,1000,773943260,0.1
423,0.115,0.038328392047423554,0.030070185297250807,0.038328392047423554,50,,0,0,1000,1731302245,0.1
424,0.495,0.010689532408306612,0.16226907728705142,0.010689532408306612,50,,0,0,1000,872689026,0.1
425,0.861,0.0001604426050013652,0.00317247958827227,0.0001604426050013652,50,,0,0,1000,1572123007,0.1
426,0.81,0.0020605333353940214,4.628075623236416e-05,0.0020605333353940214,50,,0,0,1000,976712550,0.1
427,0.189,0.021449785498287022,0.0016888841496499607,0.021449785498287022,50,,0,0,1000,1614933826,0.1
428,0.393,0.012404639804155182,0.01082758913482551,0.012404639804155182,50,,0,0,1000,1758497489,0.1
