,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
21987,0.0,0.30630966974813406,0.2726786147229497,0.30630966974813406,1000,,0.6,0.4,1000,383930363,1.0
21988,0.0,0.29737161724856614,0.30358604107863996,0.29737161724856614,1000,,0.6,0.4,1000,199304039,1.0
21989,0.0,0.34847600392654476,0.3427498768969314,0.34847600392654476,1000,,0.6,0.4,1000,362241092,1.0
21990,0.0,0.25906500305984553,0.34209584570845997,0.25906500305984553,1000,,0.6,0.4,1000,1112619625,1.0
21991,0.0,0.29604083810277243,0.2918047494778295,0.29604083810277243,1000,,0.6,0.4,1000,334928090,1.0
21992,0.0,0.29339460782845916,0.31808524106670755,0.29339460782845916,1000,,0.6,0.4,1000,1297796156,1.0
21993,0.0,0.3381642653812043,0.290712889163783,0.3381642653812043,1000,,0.6,0.4,1000,2118659023,1.0
21994,0.0,0.33514888088625905,0.31344373790884517,0.33514888088625905,1000,,0.6,0.4,1000,483782451,1.0
21995,0.0,0.2761573594289998,0.312607239801411,0.2761573594289998,1000,,0.6,0.4,1000,595876650,1.0
21996,0.0,0.3224787323979218,0.33591410567103325,0.3224787323979218,1000,,0.6,0.4,1000,1796525378,1.0
21997,0.0,0.2846910802882654,0.31727884494625286,0.2846910802882654,1000,,0.6,0.4,1000,2039506633,1.0
21998,0.0,0.27885223600588627,0.30970524160134055,0.27885223600588627,1000,,0.6,0.4,1000,194021482,1.0
21999,0.0,0.3869766633076596,0.27510164289403144,0.3869766633076596,1000,,0.6,0.4,1000,1612347109,1.0
22000,0.636,0.14651841798640244,0.6099411252954162,0.14651841798640244,50,,0.9,0.4,1000,694511982,0.0
22001,0.175,0.18777771014525496,0.5980330973553892,0.18777771014525496,50,,0.9,0.4,1000,1641165714,0.0
22002,0.27,0.09631209668890098,0.6727883884625846,0.09631209668890098,50,,0.9,0.4,1000,1497977921,0.0
22003,0.225,0.14071679112767674,0.6197172987203055,0.14071679112767674,50,,0.9,0.4,1000,351764602,0.0
22004,0.474,0.0757582681105286,0.7216984635783754,0.0757582681105286,50,,0.9,0.4,1000,1799252218,0.0
22005,0.177,0.3041737261730238,0.6908210203480583,0.3041737261730238,50,,0.9,0.4,1000,159247850,0.0
22006,0.199,0.23378581312714006,0.7193729230477279,0.23378581312714006,50,,0.9,0.4,1000,73180119,0.0
22007,0.146,0.1232299114308051,0.6597322413156038,0.1232299114308051,50,,0.9,0.4,1000,825763527,0.0
22008,0.478,0.04781600445988809,0.5856401063642132,0.04781600445988809,50,,0.9,0.4,1000,573344369,0.0
22009,0.422,0.29800915718003895,0.6092120898167958,0.29800915718003895,50,,0.9,0.4,1000,29623850,0.0
22010,0.707,0.06988545995575593,0.7281265480338445,0.06988545995575593,50,,0.9,0.4,1000,92558908,0.0
22011,0.544,0.11170982601476592,0.6455352816272287,0.11170982601476592,50,,0.9,0.4,1000,500532276,0.0
22012,0.708,0.0448739174970099,0.6362258256435486,0.0448739174970099,50,,0.9,0.4,1000,885714034,0.0
22013,0.349,0.169126326347804,0.7089468261861891,0.169126326347804,50,,0.9,0.4,1000,230280593,0.0
22014,0.146,0.213983979379592,0.6706833614954932,0.213983979379592,50,,0.9,0.4,1000,613630462,0.0
22015,0.527,0.13134476042020982,0.677819835004625,0.13134476042020982,50,,0.9,0.4,1000,789637653,0.0
22016,0.79,0.020550380242980202,0.6368470439257222,0.020550380242980202,50,,0.9,0.4,1000,1039321486,0.0
22017,0.333,0.13879598988587769,0.6279691299909761,0.13879598988587769,50,,0.9,0.4,1000,1275690882,0.0
22018,0.654,0.05348550490395012,0.5676569273643249,0.05348550490395012,50,,0.9,0.4,1000,343845590,0.0
22019,0.548,0.12429867398372703,0.6966413038486479,0.12429867398372703,50,,0.9,0.4,1000,715517620,0.0
22020,0.399,0.36097331051881026,0.7505098215882524,0.36097331051881026,50,,0.9,0.4,1000,742282564,0.0
22021,0.787,0.04562735616793913,0.5745417719943295,0.04562735616793913,50,,0.9,0.4,1000,310170579,0.0
22022,0.292,0.23262310878369913,0.6142629749609478,0.23262310878369913,50,,0.9,0.4,1000,35716514,0.0
22023,0.765,0.015814798052039485,0.6557968220419373,0.015814798052039485,50,,0.9,0.4,1000,1060629398,0.0
22024,0.252,0.23535659135448483,0.6277867244028033,0.23535659135448483,50,,0.9,0.4,1000,610332462,0.0
22025,0.831,0.04925485344102679,0.7056090109208146,0.04925485344102679,50,,0.9,0.4,1000,825111108,0.0
22026,0.459,0.06277517355613575,0.5992661490296952,0.06277517355613575,50,,0.9,0.4,1000,817543418,0.0
22027,0.121,0.102076058672878,0.6643040114471527,0.102076058672878,50,,0.9,0.4,1000,1786677015,0.0
22028,0.475,0.16898465305869473,0.6263092259973396,0.16898465305869473,50,,0.9,0.4,1000,1141508461,0.0
22029,0.473,0.17499246682966246,0.7493773128725187,0.17499246682966246,50,,0.9,0.4,1000,1481611944,0.0
22030,0.146,0.18714280581903592,0.599894965714212,0.18714280581903592,50,,0.9,0.4,1000,1863753964,0.0
22031,0.271,0.19543189116588275,0.5949528372963702,0.19543189116588275,50,,0.9,0.4,1000,491999408,0.0
22032,0.733,0.16910571067865623,0.6811687649688908,0.16910571067865623,50,,0.9,0.4,1000,1791250334,0.0
22033,0.252,0.1022782400927468,0.6216901425643172,0.1022782400927468,50,,0.9,0.4,1000,1648691355,0.0
22034,0.847,0.0564837886560873,0.7207272322766708,0.0564837886560873,50,,0.9,0.4,1000,153012789,0.0
22035,0.592,0.20435098863543585,0.7039643069359168,0.20435098863543585,50,,0.9,0.4,1000,920997707,0.0
22036,0.36,0.12898115343457894,0.5171939861806435,0.12898115343457894,50,,0.9,0.4,1000,1154837343,0.0
22037,0.219,0.25657555094158596,0.5876674047607492,0.25657555094158596,50,,0.9,0.4,1000,665672729,0.0
22038,0.272,0.3502276425402765,0.6474192245992109,0.3502276425402765,50,,0.9,0.4,1000,1934719894,0.0
22039,0.313,0.1616622805027709,0.6463113786123668,0.1616622805027709,50,,0.9,0.4,1000,1354278619,0.0
22040,0.681,0.03855952938099493,0.6818241483291303,0.03855952938099493,50,,0.9,0.4,1000,1798973295,0.0
22041,0.643,0.16148595257296045,0.7230037135813854,0.16148595257296045,50,,0.9,0.4,1000,1809952533,0.0
22042,0.584,0.16324735040619842,0.6683993903518164,0.16324735040619842,50,,0.9,0.4,1000,1997315430,0.0
22043,0.497,0.031531129904757246,0.532930633049823,0.031531129904757246,50,,0.9,0.4,1000,1500765079,0.0
22044,0.401,0.08209477026403955,0.6775377111253853,0.08209477026403955,50,,0.9,0.4,1000,861544057,0.0
22045,0.758,0.2036996153529935,0.5799451246840145,0.2036996153529935,50,,0.9,0.4,1000,1847565742,0.0
22046,0.112,0.20512295749622775,0.6533272203096492,0.20512295749622775,50,,0.9,0.4,1000,144227561,0.0
22047,0.683,0.1372696200004577,0.5850113363812853,0.1372696200004577,50,,0.9,0.4,1000,447488279,0.0
22048,0.425,0.21759837091212003,0.6829358177243429,0.21759837091212003,50,,0.9,0.4,1000,1074862851,0.0
