,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
36,0.165,0.014970597035774642,0.012276230171186259,0.0758633803877006,50,0,0,0,1000,1779326814
37,0.506,0.0017706580835640284,0.004603602814467541,1.0130555129719486e-06,50,0,0,0,1000,263613230
38,0.928,1.6049436766073817e-05,0.0003686736233935455,0.0023256017052348823,50,0,0,0,1000,575081790
39,0.474,5.2152199251310185e-05,0.00658461672891878,0.002595002555333555,50,0,0,0,1000,1952795859
40,0.237,0.0025305859923953223,0.0036210210056396882,0.006112048812630337,50,0,0,0,1000,1317866667
41,0.398,0.000632159222354174,0.00473767232927239,0.004023393141002308,50,0,0,0,1000,1531761554
42,0.249,0.015006827310118213,0.004295832757080441,0.0021588067593108612,50,0,0,0,1000,673934066
43,0.32,0.012243627162585586,0.007460646780403988,0.0033693356673826225,50,0,0,0,1000,758712243
44,0.235,0.00614258155076544,0.005905767165211655,0.001971116880457185,50,0,0,0,1000,916824962
45,0.554,7.952084478501293e-06,0.005021088293782994,0.0018303208429450825,50,0,0,0,1000,475381739
46,0.0,0.002214674908981603,0.5311238855503618,0.005649056506312611,50,0,0,0,1000,2017410956
47,0.525,0.0018948743788376379,0.004898843403345766,0.04716952445530736,50,0,0,0,1000,1962968207
48,0.994,0.01093369388898754,2.5415470992540413e-05,0.0008325069096968193,50,0,0,0,1000,1516260517
49,0.325,0.003479185854781252,0.008392238537264195,0.002944132354220319,50,0,0,0,1000,1751674605
50,0.971,0.0065925725444534984,9.76444725838381e-05,0.0008849924223246154,50,0,0,0,1000,275394254
51,0.674,0.016295637840884187,0.00407225948452577,0.000824714802471294,50,0,0,0,1000,730817417
52,0.993,0.5117331719952749,0.08937825320530077,0.06857089579368604,50,0,0,0,1000,1547586068
53,0.414,0.0005308141821264552,0.00384515924204735,0.016394329259198766,50,0,0,0,1000,2067636100
54,0.887,0.006133753567069562,0.0003366999069930422,0.0002499930819989959,50,0,0,0,1000,632632655
55,0.815,0.004122237626730763,0.00033860252390028873,6.574219226469323e-05,50,0,0,0,1000,1468421546
56,0.133,0.0013038581272568745,0.009035789859027013,0.002408660290276329,50,0,0,0,1000,1005374725
57,0.435,0.002725650489718856,0.005675095689551328,0.005966988865340608,50,0,0,0,1000,78165742
58,0.577,0.0018897208373692305,0.0034592456547388813,0.01280307080920965,50,0,0,0,1000,1080121834
59,0.88,0.0023497955247100432,3.112296632709231e-05,0.0002023250904750402,50,0,0,0,1000,826541444
60,0.212,0.004556806111585511,0.007286089284103108,0.002402705252560058,50,0,0,0,1000,215117809
61,0.058,6.954951624981829e-05,0.07060755176476637,1.225548141587453e-05,50,0,0,0,1000,305128647
62,0.774,0.042310659316788776,0.004044332923954806,0.08695439603900389,50,0,0,0,1000,631354571
63,0.353,0.007423997769706736,0.008289248080552342,9.679032179698014e-05,50,0,0,0,1000,760648162
64,0.679,0.011420522785548922,0.0019287137245722669,0.003502522664372444,50,0,0,0,1000,553576721
65,0.287,0.006865606345494181,0.006955486834078558,0.012617267184872546,50,0,0,0,1000,2078160693
66,0.709,0.005966079515329205,0.0010005082636042628,0.0042274198683165546,50,0,0,0,1000,2019846921
67,0.905,0.12441518682147351,0.0007241758018675925,0.0021093768875855546,50,0,0,0,1000,1279013547
68,0.85,0.000142741235619024,0.0010130201987533782,0.002786151742736076,50,0,0,0,1000,1134490754
69,0.87,0.00047159487497585586,0.00024072964299864323,0.0008793649814692586,50,0,0,0,1000,849951427
70,0.223,0.002402332767189828,0.0025289694510479592,0.6244280346543635,50,0,0,0,1000,1243751187
71,0.462,0.0025805578028618723,0.00427733971631193,0.00036566034317422885,50,0,0,0,1000,394876318
72,0.78,0.002088356984970659,0.0017812821436609212,0.0038284100946967326,50,0,0,0,1000,1285457632
73,0.46,0.006781873800149738,0.009004795381467442,0.16180487856650744,50,0,0,0,1000,595765758
74,0.048,0.004292379002964598,0.1518404850200592,0.0011408235088454389,50,0,0,0,1000,1201503691
75,0.958,0.0020166764185062277,1.930465552683353e-05,0.0031760854767521394,50,0,0,0,1000,1542418348
76,0.658,0.007099381343734111,0.00406295709606678,0.0020726258731816843,50,0,0,0,1000,244592230
77,0.302,0.002455545803476201,0.010255867165088342,0.12358985013867745,50,0,0,0,1000,1969263265
78,0.608,0.0066638184173975585,0.006659654018687621,0.00214104134927951,50,0,0,0,1000,1096437208
79,0.844,0.008145889328254845,0.0013224380329769775,0.0014477939366843626,50,0,0,0,1000,908217484
80,0.378,0.0033097482365441254,0.004991829308462629,0.003968626266227975,50,0,0,0,1000,152089541
81,0.772,0.005582688673994736,0.0014606087513268104,0.0007348575105151459,50,0,0,0,1000,394114712
82,0.676,0.00019639774870691923,0.0013955123977453078,0.00600309258709361,50,0,0,0,1000,941097907
83,0.966,0.004831790515494212,4.906052331699636e-05,0.00902804116719971,50,0,0,0,1000,1075348184
84,0.62,0.009022506331446363,0.0037354215260746665,0.04136870684255578,50,0,0,0,1000,501147184
85,0.057,0.024480824217292415,0.09369982733485084,0.00011774553379240206,50,0,0,0,1000,1768542267
86,0.454,0.009344999423799467,0.00784525190604839,0.00013695650164831797,50,0,0,0,1000,613563948
87,0.252,0.011409106828804907,0.011477722178261374,0.0015296633504765318,50,0,0,0,1000,780420734
88,0.118,0.0012919519911691294,0.0036915783431139353,0.00030771081867128,50,0,0,0,1000,1530635368
89,0.371,0.008429118043378588,0.01159234477279551,0.00047254594859201,50,0,0,0,1000,1049747644
90,0.278,0.0007101096649289384,0.005255430258595191,0.005278214210065796,50,0,0,0,1000,2133868785
91,0.216,0.002391146621847599,0.001274905925960577,0.0026313778638429107,50,0,0,0,1000,1227640767
92,0.187,0.0046240761202479995,0.009369213311736626,0.005755168983792066,50,0,0,0,1000,1400720309
93,0.698,0.0056254663449599425,0.0018057044555137563,0.0054028093891642,50,0,0,0,1000,1875327350
94,0.299,0.136895909642249,0.004985415372735897,0.004014637800627108,50,0,0,0,1000,998633014
95,0.196,0.002318261194774524,0.006280937858790194,0.007215603330746322,50,0,0,0,1000,1495616662
96,0.196,0.00019097466893974383,0.00567193092592556,0.00018953502274115974,50,0,0,0,1000,2077593581
97,0.02,0.005767435920374705,0.6130435987919918,0.00965911691755772,50,0,0,0,1000,1777051770
98,0.079,0.0009888997677682885,0.024706209653408834,0.005542411328664809,50,0,0,0,1000,1966510930
99,0.67,1.5312434630848454e-06,0.0013240355104091742,0.008513967115499912,50,0,0,0,1000,504192306
100,0.118,0.001162349998529237,0.0050697667430374795,0.0035347535189755564,100,0,0,0,1000,1604458567
101,0.114,0.00041310089044169327,0.010176791386331135,0.0023685139963877124,100,0,0,0,1000,774880851
102,0.772,0.001175354471846261,0.0005709514949162998,0.0009864587584579698,100,0,0,0,1000,227552889
103,0.531,0.0015048720339126249,0.00134062888475029,0.0012682201016307284,100,0,0,0,1000,16906905
104,0.673,0.0046296198262119875,0.00046939939160383585,0.0010352023327431382,100,0,0,0,1000,55384970
105,0.807,0.0019290527829790144,0.00045871064627367653,0.22912044559952152,100,0,0,0,1000,2132110259
106,0.976,0.002906014403080611,1.252457999725001e-05,0.0007260591160861807,100,0,0,0,1000,216666703
107,0.437,0.0002830675647454523,0.0025775980845326924,9.477210141367873e-06,100,0,0,0,1000,296224385
108,0.042,0.0004960756610944141,0.01596968520470315,0.4188506172381289,100,0,0,0,1000,1619298557
109,0.482,0.00030992862481755214,0.0035834138661230974,0.00024719281816139196,100,0,0,0,1000,1541312302
110,0.776,0.0013660665263252251,0.0009328054019005929,0.004231047868693178,100,0,0,0,1000,62559325
111,0.235,0.001680805755723335,0.0027607019531332567,0.0018682737689749882,100,0,0,0,1000,1681594616
112,0.836,8.650930151599106e-05,0.00031741710065455415,0.28107827237179306,100,0,0,0,1000,358777621
113,0.197,0.0008239801440171606,0.0013140163382936922,0.0011718599709004988,100,0,0,0,1000,1754616452
114,0.243,0.1110194825984147,0.0011205858588560849,0.0002985812323209831,100,0,0,0,1000,46788485
115,0.47,0.003279953718828358,0.0021797756749789626,0.0009279787775039776,100,0,0,0,1000,510160670
116,0.296,0.0019896253931311774,0.0060747460410212764,0.044907541465977384,100,0,0,0,1000,454673985
117,0.32,0.0011298585401904912,0.008688005974005972,0.005272690469640026,100,0,0,0,1000,636524282
118,0.28,0.001084383982031744,0.00477978562013661,0.001077899456785645,100,0,0,0,1000,291875639
119,0.513,0.0019409094284958868,0.0016458569260057003,0.0006293586126331091,100,0,0,0,1000,1384953418
