,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
64,0.25,0.03040427922089295,0.00016044260500069907,0.03040427922089295,50,,0,0,1000,553576721,0.0
65,0.042,0.06383251203363183,0.011579774083700811,0.06383251203363183,50,,0,0,1000,2078160693,0.0
66,0.349,0.011774688799910726,0.00019947273234721674,0.011774688799910726,50,,0,0,1000,2019846921,0.0
67,0.345,0.012911395676091453,0.0020898599486851577,0.012911395676091453,50,,0,0,1000,1279013547,0.0
68,0.154,0.04305130263392698,0.0014739446317906246,0.04305130263392698,50,,0,0,1000,1134490754,0.0
69,0.813,3.094723735630467e-05,0.008604853372811028,3.094723735630467e-05,50,,0,0,1000,849951427,0.0
70,0.131,0.03582287220195057,0.024346794148329964,0.03582287220195057,50,,0,0,1000,1243751187,0.0
71,1.0,0.0,7.061284890141906e-11,0.0,50,,0,0,1000,394876318,0.0
72,0.745,0.0035276443860977613,0.008348667528537801,0.0035276443860977613,50,,0,0,1000,1285457632,0.0
73,0.854,0.0003974389373179177,0.01346678414163216,0.0003974389373179177,50,,0,0,1000,595765758,0.0
74,0.294,0.01796342503193149,0.033921035258927645,0.01796342503193149,50,,0,0,1000,1201503691,0.0
75,0.002,0.1291956510253256,0.0008286528271269633,0.1291956510253256,50,,0,0,1000,1542418348,0.0
76,0.557,0.005652123517151275,0.007490166058431336,0.005652123517151275,50,,0,0,1000,244592230,0.0
77,0.133,0.04118419421645236,0.019562250629877043,0.04118419421645236,50,,0,0,1000,1969263265,0.0
78,0.927,0.0012072266433755807,0.008604853372811472,0.0012072266433755807,50,,0,0,1000,1096437208,0.0
79,0.594,0.005064843272780339,0.029243083581451668,0.005064843272780339,50,,0,0,1000,908217484,0.0
80,0.764,0.004296880834103067,0.010742659802318144,0.004296880834103067,50,,0,0,1000,152089541,0.0
81,0.606,0.0022243461164637157,0.03106310709910276,0.0022243461164637157,50,,0,0,1000,394114712,0.0
82,0.799,0.0015816482997025316,0.0015816482997028647,0.0015816482997025316,50,,0,0,1000,941097907,0.0
83,0.074,0.06465605580943556,0.0,0.06465605580943556,50,,0,0,1000,1075348184,0.0
84,0.53,0.010529034332790399,0.01796342503193127,0.010529034332790399,50,,0,0,1000,501147184,0.0
85,0.027,0.09400833253776075,0.0001971277067216448,0.09400833253776075,50,,0,0,1000,1768542267,0.0
86,0.193,0.02924308358145189,0.010412478777944711,0.02924308358145189,50,,0,0,1000,613563948,0.0
87,0.286,0.02144978549828691,0.02157530637526428,0.02144978549828691,50,,0,0,1000,780420734,0.0
88,0.424,0.0167762441422471,0.003689095383067942,0.0167762441422471,50,,0,0,1000,1530635368,0.0
89,0.283,0.0246575974259996,0.009666821952237559,0.0246575974259996,50,,0,0,1000,1049747644,0.0
90,0.036,0.08299692290148442,0.016128234080149517,0.08299692290148442,50,,0,0,1000,2133868785,0.0
91,0.723,0.004629007386573125,0.057980372723851925,0.004629007386573125,50,,0,0,1000,1227640767,0.0
92,0.102,0.04708794050207199,0.0002822890895749497,0.04708794050207199,50,,0,0,1000,1400720309,0.0
93,0.357,0.017880725796956765,0.05893472914256026,0.017880725796956765,50,,0,0,1000,1875327350,0.0
94,0.507,0.009464015712111196,0.0009178421692469518,0.009464015712111196,50,,0,0,1000,998633014,0.0
95,0.993,0.0005614588442767188,0.008604853372811694,0.0005614588442767188,50,,0,0,1000,1495616662,0.0
96,0.511,0.006443875237955199,0.004948944691004931,0.006443875237955199,50,,0,0,1000,2077593581,0.0
97,0.378,0.019915635084408634,0.0031652625955050917,0.019915635084408634,50,,0,0,1000,1777051770,0.0
98,1.0,0.0,0.0012072266433753587,0.0,50,,0,0,1000,1966510930,0.0
99,0.81,0.0001426415054406327,0.004546469999990532,0.0001426415054406327,50,,0,0,1000,504192306,0.0
100,0.971,3.0408366386902586e-05,0.004094072237713298,3.0408366386902586e-05,100,,0,0,1000,1604458567,0.0
101,0.432,0.006934385360517714,0.0022308263179279253,0.006934385360517714,100,,0,0,1000,774880851,0.0
102,0.85,0.0011326939581748352,0.0011789847119429986,0.0011326939581748352,100,,0,0,1000,227552889,0.0
103,0.853,0.00042352316165505943,0.003412030132872945,0.00042352316165505943,100,,0,0,1000,16906905,0.0
104,0.529,0.0033569051839534847,0.005956883861232831,0.0033569051839534847,100,,0,0,1000,55384970,0.0
105,0.047,0.02876914887829729,0.00024703733836484165,0.02876914887829729,100,,0,0,1000,2132110259,0.0
106,0.233,0.011123582688802425,0.0030710143011469793,0.011123582688802425,100,,0,0,1000,216666703,0.0
107,0.245,0.013803600106990221,0.006924360903233673,0.013803600106990221,100,,0,0,1000,296224385,0.0
108,1.0,1.1554649059775102e-07,0.03615892935929155,1.1554649059775102e-07,100,,0,0,1000,1619298557,0.0
109,0.051,0.03522529796751317,0.010494387006802164,0.03522529796751317,100,,0,0,1000,1541312302,0.0
110,0.204,0.014053262313522663,0.0003131002769581892,0.014053262313522663,100,,0,0,1000,62559325,0.0
111,0.572,0.004634357655876831,1.7068126885400048e-05,0.004634357655876831,100,,0,0,1000,1681594616,0.0
112,0.257,0.009887495071359442,0.0015597933713545897,0.009887495071359442,100,,0,0,1000,358777621,0.0
113,0.307,0.007477323727037799,0.005867075881592521,0.007477323727037799,100,,0,0,1000,1754616452,0.0
114,0.846,0.0005536045536223,0.0001687685142401918,0.0005536045536223,100,,0,0,1000,46788485,0.0
115,0.597,0.00260020466071198,0.0024896895171699907,0.00260020466071198,100,,0,0,1000,510160670,0.0
116,0.501,0.0028543301674484045,0.00028867375520869043,0.0028543301674484045,100,,0,0,1000,454673985,0.0
117,0.549,0.00283064639153241,0.005114749991313894,0.00283064639153241,100,,0,0,1000,636524282,0.0
