,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
23,0.974,1.5066652380602008e-05,1.5066652380602008e-05,3.1564639870617433e-06,50,0,0,0,1000,1632697641
24,0.381,0.017251402674410055,0.017251402674410055,0.07038971936901856,50,0,0,0,1000,1572200133
25,0.56,0.007836105042260733,0.007836105042260733,0.004107409058004523,50,0,0,0,1000,1235406039
26,0.262,0.031597344546692385,0.031597344546692385,0.014777885978370134,50,0,0,0,1000,1407710297
27,0.861,0.0008786481892213427,0.0008786481892213427,0.0103754282905593,50,0,0,0,1000,1099262776
28,0.35,0.01583454072530155,0.01583454072530155,0.016883877412281922,50,0,0,0,1000,92382466
29,0.917,0.0003682460214796679,0.0003682460214796679,0.03583233828612932,50,0,0,0,1000,1411240924
30,0.31,0.02328514465054221,0.02328514465054221,0.13470684554869947,50,0,0,0,1000,1772108105
31,0.688,0.005116982831831374,0.005116982831831374,0.013665175126014388,50,0,0,0,1000,2033087279
32,0.433,0.02126849644690154,0.02126849644690154,0.11928836457850217,50,0,0,0,1000,954521694
33,0.588,0.0061765824844915995,0.0061765824844915995,0.02039416521916295,50,0,0,0,1000,1965599707
34,0.377,0.019795906475352787,0.019795906475352787,0.02971087321885341,50,0,0,0,1000,121509168
35,0.13,0.04830070838412026,0.04830070838412026,0.008445555255412972,50,0,0,0,1000,1546692160
36,0.559,0.00853045015640963,0.00853045015640963,0.025566669637171812,50,0,0,0,1000,1779326814
37,0.829,0.000954683462470185,0.000954683462470185,0.018281967146774204,50,0,0,0,1000,263613230
38,0.285,0.022751704858785415,0.022751704858785415,0.009440776909534428,50,0,0,0,1000,575081790
39,0.388,0.015345416974700266,0.015345416974700266,0.0001875762039457296,50,0,0,0,1000,1952795859
40,0.111,0.052387309964140316,0.052387309964140316,0.025033881627075972,50,0,0,0,1000,1317866667
41,0.992,1.9596444673641855e-06,1.9596444673641855e-06,0.010520273245003289,50,0,0,0,1000,1531761554
42,0.97,5.402374079033212e-05,5.402374079033212e-05,0.001610762122252608,50,0,0,0,1000,673934066
43,0.221,0.032511877534246114,0.032511877534246114,0.06191017688101308,50,0,0,0,1000,758712243
44,0.019,0.08953050024384268,0.08953050024384268,0.01845930825104751,50,0,0,0,1000,916824962
45,0.864,0.0006180251462549746,0.0006180251462549746,0.023980114747439118,50,0,0,0,1000,475381739
46,0.69,0.003614270566222544,0.003614270566222544,0.09022894064585435,50,0,0,0,1000,2017410956
