,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
151,0.574,0.003406339098997419,0.003406339098997419,0.012588056499892425,100,0,0,0,1000,1591096261
152,0.905,0.00013342534988926034,0.00013342534988926034,0.007095342302322372,100,0,0,0,1000,264695457
153,0.388,0.007324052145385436,0.007324052145385436,0.002869352296764278,100,0,0,0,1000,1042393695
154,0.278,0.011554925254648027,0.011554925254648027,0.004257572953497878,100,0,0,0,1000,729062470
155,0.001,0.11456422302892734,0.11456422302892734,0.0009208456058882754,100,0,0,0,1000,1017936139
156,0.16,0.017720293775834065,0.017720293775834065,0.006670809668546203,100,0,0,0,1000,1846930476
157,0.141,0.019512711054656604,0.019512711054656604,0.009472553892590923,100,0,0,0,1000,373277956
158,0.757,0.0012116977823427384,0.0012116977823427384,0.023087077501991977,100,0,0,0,1000,2017905715
159,0.166,0.018864006462955794,0.018864006462955794,0.01571893721271623,100,0,0,0,1000,1202071144
160,0.384,0.007692538002631971,0.007692538002631971,0.008885378548498826,100,0,0,0,1000,1778608981
161,0.705,0.001541364641298187,0.001541364641298187,0.0007708654075073976,100,0,0,0,1000,17804671
162,0.053,0.03976954312827367,0.03976954312827367,0.0019557998262439394,100,0,0,0,1000,572750107
163,0.754,0.0010067947728620854,0.0010067947728620854,0.0008653262456894215,100,0,0,0,1000,207565000
164,0.748,0.0007052775140280305,0.0007052775140280305,0.0019228970740389664,100,0,0,0,1000,1306816430
165,0.782,0.0006991604847929164,0.0006991604847929164,0.016596005465644745,100,0,0,0,1000,901143153
166,0.247,0.013048279773868474,0.013048279773868474,0.005171035804590951,100,0,0,0,1000,1806904980
167,0.78,0.0008724346891263187,0.0008724346891263187,0.0033324525993292226,100,0,0,0,1000,1821178177
168,0.199,0.015379015856779999,0.015379015856779999,0.00046209048612767535,100,0,0,0,1000,1654157772
169,0.651,0.0016536675242050237,0.0016536675242050237,0.05153152405020252,100,0,0,0,1000,160858905
170,0.396,0.007335280867447539,0.007335280867447539,0.007257014935810924,100,0,0,0,1000,1320129680
171,0.268,0.011908332200761672,0.011908332200761672,0.00582426262422697,100,0,0,0,1000,1128253970
172,0.721,0.0012301622673603586,0.0012301622673603586,4.997142550739089e-09,100,0,0,0,1000,1403243158
173,0.339,0.009144778269202165,0.009144778269202165,0.010721817225256655,100,0,0,0,1000,123756764
174,0.978,5.299581727850566e-06,5.299581727850566e-06,0.006981163579174593,100,0,0,0,1000,2100794139
175,0.758,0.0010405588050396686,0.0010405588050396686,0.004934069899206156,100,0,0,0,1000,409471048
