,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
34,0.458,0.011534283167309227,0.0043079958745853965,0.011534283167309227,50,,0,0,1000,121509168,0.0
35,0.582,0.006592960362246007,0.035774184186388225,0.006592960362246007,50,,0,0,1000,1546692160,0.0
36,0.206,0.03241631074210215,0.05497961676914433,0.03241631074210215,50,,0,0,1000,1779326814,0.0
37,0.278,0.027033905506610573,0.00037321357208137886,0.027033905506610573,50,,0,0,1000,263613230,0.0
38,0.503,0.010182849270792303,0.036053719810291054,0.010182849270792303,50,,0,0,1000,575081790,0.0
39,0.877,0.0005517707254643826,0.018554554939614443,0.0005517707254643826,50,,0,0,1000,1952795859,0.0
40,0.118,0.051123792906723836,0.032360086718439825,0.051123792906723836,50,,0,0,1000,1317866667,0.0
41,0.454,0.010821825665515598,0.00885541224895704,0.010821825665515598,50,,0,0,1000,1531761554,0.0
42,0.991,3.984448738490666e-06,0.0003663648543317818,3.984448738490666e-06,50,,0,0,1000,673934066,0.0
43,0.355,0.016603419072680283,0.07845530198242566,0.016603419072680283,50,,0,0,1000,758712243,0.0
44,0.445,0.011909886173420791,0.06879020032620932,0.011909886173420791,50,,0,0,1000,916824962,0.0
45,0.747,0.0023305945931753618,0.0016915558852346638,0.0023305945931753618,50,,0,0,1000,475381739,0.0
46,0.091,0.05286624382753039,0.04139631729501218,0.05286624382753039,50,,0,0,1000,2017410956,0.0
47,0.551,0.00614824438738162,0.000922768577670243,0.00614824438738162,50,,0,0,1000,1962968207,0.0
48,0.557,0.007635777417835598,0.0015803950040164962,0.007635777417835598,50,,0,0,1000,1516260517,0.0
49,0.115,0.05128643201027704,0.04001371734002348,0.05128643201027704,50,,0,0,1000,1751674605,0.0
50,0.746,0.0027925774227829576,0.00013491006308445129,0.0027925774227829576,50,,0,0,1000,275394254,0.0
51,0.69,0.0035100270349391117,0.022966843379313935,0.0035100270349391117,50,,0,0,1000,730817417,0.0
52,0.033,0.08391319152388824,0.00185639257323519,0.08391319152388824,50,,0,0,1000,1547586068,0.0
53,0.928,0.00015612044107374647,0.012264397138143803,0.00015612044107374647,50,,0,0,1000,2067636100,0.0
54,0.696,0.002959919344252614,0.009959073553096843,0.002959919344252614,50,,0,0,1000,632632655,0.0
55,0.109,0.05137212721188317,0.0002934041274557079,0.05137212721188317,50,,0,0,1000,1468421546,0.0
56,0.084,0.06429521978695575,0.00934549437797604,0.06429521978695575,50,,0,0,1000,1005374725,0.0
57,0.578,0.006983922944198992,0.015039379234817603,0.006983922944198992,50,,0,0,1000,78165742,0.0
58,0.941,0.00015634972313225445,0.022397155026954316,0.00015634972313225445,50,,0,0,1000,1080121834,0.0
59,0.662,0.005228199599896999,0.03979203311535042,0.005228199599896999,50,,0,0,1000,826541444,0.0
60,0.989,6.793661782845274e-06,0.02268672447361781,6.793661782845274e-06,50,,0,0,1000,215117809,0.0
61,0.032,0.09168413085829046,0.03082911660912141,0.09168413085829046,50,,0,0,1000,305128647,0.0
62,0.908,0.0002483775968688015,0.006962643375085666,0.0002483775968688015,50,,0,0,1000,631354571,0.0
63,0.018,0.09780531222887573,0.012675203419997567,0.09780531222887573,50,,0,0,1000,760648162,0.0
64,0.782,0.0017881723364691821,0.007032173977315001,0.0017881723364691821,50,,0,0,1000,553576721,0.0
65,0.068,0.06813344799945796,0.021800783893024547,0.06813344799945796,50,,0,0,1000,2078160693,0.0
66,0.16,0.04312626791315679,0.06880177586892364,0.04312626791315679,50,,0,0,1000,2019846921,0.0
67,0.582,0.006977949411782128,0.006369020101032948,0.006977949411782128,50,,0,0,1000,1279013547,0.0
68,0.867,0.0005110162270760831,0.012299152996044645,0.0005110162270760831,50,,0,0,1000,1134490754,0.0
69,0.134,0.04494084908783111,0.013198265725749114,0.04494084908783111,50,,0,0,1000,849951427,0.0
70,0.205,0.03202546799353748,0.024007742995548143,0.03202546799353748,50,,0,0,1000,1243751187,0.0
71,0.391,0.016843281800047852,0.004765478317985708,0.016843281800047852,50,,0,0,1000,394876318,0.0
72,0.361,0.01524286215715811,0.00012748713514458684,0.01524286215715811,50,,0,0,1000,1285457632,0.0
73,0.137,0.0473147862439596,0.0002104948898560181,0.0473147862439596,50,,0,0,1000,595765758,0.0
74,0.807,0.000986599461577326,0.016693169255527072,0.000986599461577326,50,,0,0,1000,1201503691,0.0
75,0.154,0.045695700129196236,0.003076926817670237,0.045695700129196236,50,,0,0,1000,1542418348,0.0
76,0.945,9.656615612501321e-05,0.005324644129964837,9.656615612501321e-05,50,,0,0,1000,244592230,0.0
77,0.11,0.05802782421391002,0.009728680824143219,0.05802782421391002,50,,0,0,1000,1969263265,0.0
78,0.925,0.00019641190018760213,0.019506816569759142,0.00019641190018760213,50,,0,0,1000,1096437208,0.0
79,0.834,0.0007583473977974299,0.008650106230576073,0.0007583473977974299,50,,0,0,1000,908217484,0.0
80,0.403,0.014506054255433155,0.029268662684839658,0.014506054255433155,50,,0,0,1000,152089541,0.0
81,0.851,0.0007171713374068069,2.242106027501903e-06,0.0007171713374068069,50,,0,0,1000,394114712,0.0
82,0.333,0.018320887734582906,0.00035591257663884616,0.018320887734582906,50,,0,0,1000,941097907,0.0
83,0.291,0.024394464814278375,0.006369911620674525,0.024394464814278375,50,,0,0,1000,1075348184,0.0
84,0.936,0.00023828655027021708,0.013228790474778566,0.00023828655027021708,50,,0,0,1000,501147184,0.0
85,0.442,0.011891083418891158,0.000746058604213135,0.011891083418891158,50,,0,0,1000,1768542267,0.0
86,0.615,0.004802478035888169,0.012257891971143617,0.004802478035888169,50,,0,0,1000,613563948,0.0
87,0.846,0.0009066851881155309,0.0142490965430444,0.0009066851881155309,50,,0,0,1000,780420734,0.0
88,0.54,0.00787021546886775,0.0014971950635100614,0.00787021546886775,50,,0,0,1000,1530635368,0.0
89,0.389,0.016050927833999716,0.007252582684648026,0.016050927833999716,50,,0,0,1000,1049747644,0.0
90,0.21,0.029156661846865363,0.03749488838913404,0.029156661846865363,50,,0,0,1000,2133868785,0.0
91,0.074,0.063025171546567,0.03713088789671298,0.063025171546567,50,,0,0,1000,1227640767,0.0
92,0.417,0.01394472534787468,0.035026723988481244,0.01394472534787468,50,,0,0,1000,1400720309,0.0
93,0.99,3.860665586340119e-06,0.06010025589394677,3.860665586340119e-06,50,,0,0,1000,1875327350,0.0
94,0.745,0.002288820449884829,0.0006670395191251113,0.002288820449884829,50,,0,0,1000,998633014,0.0
95,0.673,0.0035193235792495394,0.0006740609376944189,0.0035193235792495394,50,,0,0,1000,1495616662,0.0
96,0.186,0.03287755576206262,0.00025260274831958516,0.03287755576206262,50,,0,0,1000,2077593581,0.0
97,0.162,0.03265882689987278,0.00024675106491824826,0.03265882689987278,50,,0,0,1000,1777051770,0.0
98,0.129,0.046223475277126246,9.050775446356456e-05,0.046223475277126246,50,,0,0,1000,1966510930,0.0
99,0.48,0.010679136756523289,0.0017324685651049383,0.010679136756523289,50,,0,0,1000,504192306,0.0
100,0.869,0.0003671104389451204,8.116866221372302e-05,0.0003671104389451204,100,,0,0,1000,1604458567,0.0
101,0.161,0.01999663309352204,2.9496983348467e-07,0.01999663309352204,100,,0,0,1000,774880851,0.0
102,0.745,0.001078514389226882,0.0016724841756215105,0.001078514389226882,100,,0,0,1000,227552889,0.0
103,0.805,0.0005867017788302256,0.0034349769654553938,0.0005867017788302256,100,,0,0,1000,16906905,0.0
104,0.471,0.005505455013090292,0.012859917672936596,0.005505455013090292,100,,0,0,1000,55384970,0.0
105,0.054,0.03957947640992968,0.0035577147672331165,0.03957947640992968,100,,0,0,1000,2132110259,0.0
106,0.287,0.012388519365778745,0.0010348290407322434,0.012388519365778745,100,,0,0,1000,216666703,0.0
107,0.331,0.009819419162090235,0.010820223280326995,0.009819419162090235,100,,0,0,1000,296224385,0.0
108,0.701,0.0015307874761368075,0.06367253913676588,0.0015307874761368075,100,,0,0,1000,1619298557,0.0
109,0.387,0.0076939602732747515,0.01945147203609751,0.0076939602732747515,100,,0,0,1000,1541312302,0.0
110,0.654,0.002278475129723325,0.006093334066484424,0.002278475129723325,100,,0,0,1000,62559325,0.0
111,0.079,0.02791649592016717,0.016652079262766094,0.02791649592016717,100,,0,0,1000,1681594616,0.0
112,0.561,0.003251937874224205,0.0009083510527378974,0.003251937874224205,100,,0,0,1000,358777621,0.0
113,0.921,7.325885157452212e-05,0.03500727464555456,7.325885157452212e-05,100,,0,0,1000,1754616452,0.0
114,0.828,0.0003936478828718075,0.0002058295416304857,0.0003936478828718075,100,,0,0,1000,46788485,0.0
115,0.188,0.017625317058132063,0.0007035900911112542,0.017625317058132063,100,,0,0,1000,510160670,0.0
116,0.668,0.0017775975800084676,8.273142982942752e-06,0.0017775975800084676,100,,0,0,1000,454673985,0.0
117,0.677,0.0015875877035840058,0.018688218564045605,0.0015875877035840058,100,,0,0,1000,636524282,0.0
118,0.964,2.00488653337992e-05,0.00716523801705461,2.00488653337992e-05,100,,0,0,1000,291875639,0.0
119,0.144,0.019796810363188273,0.00045391595954090723,0.019796810363188273,100,,0,0,1000,1384953418,0.0
